arm	exchange_id	profiles	location_spread	mean_width	max_width	constant_across_profiles	all_fixed_within_profile
magnitude_g1.00	EX_val__L_e	47	3.198667064552296e-08	1.7311920849579562e-08	6.421661236100107e-08	True	True
magnitude_g1.00	EX_xan_e	47	4.2568866549895793e-10	2.1211892671637933e-10	8.542687466040516e-10	True	True
magnitude_g1.00	EX_xmp_e	47	3.342518263601089e-10	1.6723883965526132e-10	6.708380709741159e-10	True	True
magnitude_g1.00	EX_xtsn_e	47	3.3779519707749643e-10	1.6698492662583388e-10	6.779364196608443e-10	True	True
magnitude_g1.25	EX_2pg_e	47	2.8520995774285013e-09	1.9479225679137327e-09	5.737589134664179e-09	True	True
magnitude_g1.25	EX_34hpp_e	47	1.942830506481765e-08	1.3863094513653152e-08	3.905398862494698e-08	True	True
magnitude_g1.25	EX_3hanthrn_e	47	3.9637520911642754e-09	2.606999328800826e-09	7.623208433404996e-09	True	True
magnitude_g1.25	EX_3pg_e	47	3.0238984659015234e-09	2.0507414639363927e-09	6.0768314361555795e-09	True	True
magnitude_g1.25	EX_4abut_e	47	9.998133680863804e-09	6.698956878864418e-09	2.010463695359781e-08	True	True
magnitude_g1.25	EX_4hbz_e	47	1.771293304581107e-09	1.417792667484483e-09	4.033672763381368e-09	True	True
magnitude_g1.25	EX_L2aadp_e	47	3.1784627104982006e-09	2.1010438683042265e-09	6.38680327843262e-09	True	True
magnitude_g1.25	EX_Lkynr_e	47	7.811022561809746e-09	5.339856728431478e-09	1.569840713385696e-08	True	True
magnitude_g1.25	EX_acac_e	47	2.5788010267438443e-08	9.9080922037002e-09	5.168546537551868e-08	True	True
magnitude_g1.25	EX_ade_e	47	3.542010571106217e-10	2.5479127975274467e-10	7.120761216368541e-10	True	True
magnitude_g1.25	EX_adn_e	47	2.909683260727649e-10	2.0214321710004545e-10	5.84868107299462e-10	True	True
magnitude_g1.25	EX_ahcys_e	47	2.668830466966857e-10	1.906461320831608e-10	5.366030717274979e-10	True	True
magnitude_g1.25	EX_akg_e	47	9.984821666202828e-08	3.6939545655214127e-08	2.010845517168858e-07	True	True
magnitude_g1.25	EX_ala__L_e	47	3.1834182254424555	4.591900054711029e-07	1.1346342749796179e-05	False	False
magnitude_g1.25	EX_amp_e	47	2.9254242860866166e-10	2.037158168948288e-10	5.880286251289603e-10	True	True
