arm	exchange_id	profiles	location_spread	mean_width	max_width	constant_across_profiles	all_fixed_within_profile
magnitude_g1.00	EX_pro__L_e	47	2.053558878500894e-08	1.924760878339723e-08	5.476082265420956e-08	True	True
magnitude_g1.00	EX_quln_e	47	1.3852932168459913e-09	1.085522207135094e-09	2.8024195716482424e-09	True	True
magnitude_g1.00	EX_sbt__D_e	47	2.496749428215836e-10	7.021173685526977e-11	4.993498856431672e-10	True	True
magnitude_g1.00	EX_ser__L_e	47	1.1939787825099302e-08	7.633271716839134e-09	2.397314879942769e-08	True	True
magnitude_g1.00	EX_spmd_e	47	7.435425825156513e-10	5.569085861564261e-10	1.5206537010433862e-09	True	True
magnitude_g1.00	EX_sprm_e	47	7.645313969467869e-10	2.6112751514956816e-10	9.791175834831227e-10	True	True
magnitude_g1.00	EX_srtn_e	47	4.832722689933085e-09	3.561913661758417e-09	9.744957691743335e-09	True	True
magnitude_g1.00	EX_succ_e	47	1.9613009433854565	4.920792426865717e-07	6.2970514971283365e-06	False	True
magnitude_g1.00	EX_sucr_e	47	3.4025695876048187e-10	1.1716302391959386e-10	6.805139175209637e-10	True	True
magnitude_g1.00	EX_taur_e	47	3.1583094739859277e-09	2.1665949056235903e-09	6.347055491543962e-09	True	True
magnitude_g1.00	EX_tchola_e	47	7.483346301378905e-10	6.686339462612115e-10	1.5083531555947101e-09	True	True
magnitude_g1.00	EX_thr__L_e	47	2.388820885546039e-08	1.6697330440282025e-08	4.8017458453841755e-08	True	True
magnitude_g1.00	EX_thym_e	47	4.4415292171472467e-10	3.1009420713122664e-10	8.926004836462793e-10	True	True
magnitude_g1.00	EX_thymd_e	47	3.100110931959939e-10	2.2350015002307177e-10	6.231516388863165e-10	True	True
magnitude_g1.00	EX_trp__L_e	47	2.388853730106444e-08	1.668409283238979e-08	4.80118683282571e-08	True	True
magnitude_g1.00	EX_tyr__L_e	47	1.3981915958360958e-08	2.4364434694365732e-08	6.79373002299144e-08	True	True
magnitude_g1.00	EX_ump_e	47	2.3147987222208265e-10	1.7047011524937624e-10	4.652370706523421e-10	True	True
magnitude_g1.00	EX_ura_e	47	6.086378321392207e-10	4.2360785672502215e-10	1.2231015266458426e-09	True	True
magnitude_g1.00	EX_urate_e	47	3.024443416946616e-10	2.1224915492280097e-10	6.076244724934637e-10	True	True
magnitude_g1.00	EX_uri_e	47	3.8431559452480407e-10	2.696210610673624e-10	7.724339509305341e-10	True	True
magnitude_g1.00	EX_val__L_e	47	2.3886516986593165e-08	1.668542348967923e-08	4.8011834063999004e-08	True	True
magnitude_g1.00	EX_xan_e	47	2.786745020912186e-10	1.9842139642563158e-10	5.601064629916673e-10	True	True
magnitude_g1.00	EX_xmp_e	47	2.2160320108838802e-10	1.5742614386638034e-10	4.4537322490573727e-10	True	True
magnitude_g1.00	EX_xtsn_e	47	2.1915732548236479e-10	1.5609512984622601e-10	4.4049469001189377e-10	True	True
magnitude_g1.25	EX_2pg_e	47	2.859082843671612e-09	1.5769028058999773e-09	5.802367282276711e-09	True	True
magnitude_g1.25	EX_34hpp_e	47	2.027260118805194e-08	1.1013944028933579e-08	4.102280104530185e-08	True	True
magnitude_g1.25	EX_3hanthrn_e	47	3.782247748800726e-09	2.1197895020446337e-09	7.409112987005027e-09	True	True
magnitude_g1.25	EX_3pg_e	47	3.0444538996162173e-09	1.6535509923323797e-09	6.162903260558552e-09	True	True
magnitude_g1.25	EX_4abut_e	47	9.329969798377848e-09	5.244668758943286e-09	1.890619174215366e-08	True	True
magnitude_g1.25	EX_4hbz_e	47	1.8209993374481521e-09	1.1675886973774023e-09	4.201667005979017e-09	True	True
magnitude_g1.25	EX_L2aadp_e	47	3.2059797777739945e-09	1.680530120068609e-09	6.4830745167264066e-09	True	True
magnitude_g1.25	EX_Lkynr_e	47	7.729934891345366e-09	4.356684698382338e-09	1.566265289024197e-08	True	True
magnitude_g1.25	EX_acac_e	47	3.1587837509085094e-08	1.8747810878493183e-08	6.418479219533592e-08	True	True
magnitude_g1.25	EX_ade_e	47	3.6135301693274394e-10	1.9956706652655222e-10	7.317936801986574e-10	True	True
magnitude_g1.25	EX_adn_e	47	3.016613125171086e-10	1.6300519267880825e-10	6.107198280919596e-10	True	True
magnitude_g1.25	EX_ahcys_e	47	2.661699951533095e-10	1.4681843160583385e-10	5.389730081408289e-10	True	True
magnitude_g1.25	EX_akg_e	47	4.69998252926538e-08	2.2516559760291484e-08	9.5087912441222e-08	True	True
magnitude_g1.25	EX_ala__L_e	47	6.166556897721404	3.8749937262721196e-07	6.533249969464805e-06	False	True
magnitude_g1.25	EX_amp_e	47	3.039541418211754e-10	1.6446164123907213e-10	6.153876678355612e-10	True	True
magnitude_g1.25	EX_anth_e	47	5.7910410705279405e-09	3.2574263155227564e-09	1.1729138925211252e-08	True	True
magnitude_g1.25	EX_arg__L_e	47	3.50162026041545e-08	2.1809780985932246e-08	7.633250653782397e-08	True	True
magnitude_g1.25	EX_asn__L_e	47	2.6137930797263245	3.937807649920894e-07	3.99478804702369e-06	False	True
magnitude_g1.25	EX_asp__L_e	47	3.3886253580917014e-08	4.143221658430569e-08	1.498188861859262e-07	True	True
magnitude_g1.25	EX_bilirub_e	47	6.453426092821714e-10	2.719618276864858e-10	7.275461564642531e-10	True	True
magnitude_g1.25	EX_cala_e	47	8.473806665424148e-10	4.899334757453653e-10	1.7186998080293808e-09	True	True
magnitude_g1.25	EX_chol_e	47	0.009573429631892338	2.5510834310264356e-08	1.9160650299721027e-07	False	True
magnitude_g1.25	EX_cholp_e	47	2.018343294929073e-09	1.1213274242560686e-09	4.088260525719301e-09	True	True
magnitude_g1.25	EX_cit_e	47	7.076821558212347e-08	2.5738169040908366e-08	1.4265780440557948e-07	True	True
magnitude_g1.25	EX_citr__L_e	47	1.4918247731088776e-08	7.846386236282248e-09	3.020469792880998e-08	True	True
magnitude_g1.25	EX_cmp_e	47	3.181462602336901e-10	1.8475741293990635e-10	6.362925204673802e-10	True	True
magnitude_g1.25	EX_crn_e	47	1.1124631841279403e-08	6.436789542941451e-09	2.2560781681551742e-08	True	True
magnitude_g1.25	EX_cyst__L_e	47	1.1599412776576962e-09	6.410738545696999e-10	2.3500203539819468e-09	True	True
magnitude_g1.25	EX_cytd_e	47	5.310432399058475e-10	2.9763884914221057e-10	1.0757989986388433e-09	True	True
magnitude_g1.25	EX_dad_2_e	47	3.1369884850710206e-10	1.6942701363703855e-10	6.351559023134527e-10	True	True
magnitude_g1.25	EX_dcmp_e	47	4.4316732215094317e-10	2.419896166548492e-10	8.97452746546418e-10	True	True
magnitude_g1.25	EX_dcyt_e	47	5.095665847552046e-10	2.7861963601578776e-10	1.0318958154465716e-09	True	True
magnitude_g1.25	EX_dhap_e	47	1.6736100486560577e-09	9.057851229199405e-10	3.388482039007905e-09	True	True
magnitude_g1.25	EX_dmgly_e	47	2.2134776502637186e-09	1.1842418816789007e-09	4.4888842027856804e-09	True	True
magnitude_g1.25	EX_duri_e	47	5.402067774725481e-10	3.0186593794241255e-10	1.0949070459527122e-09	True	True
magnitude_g1.25	EX_ethamp_e	47	2.0793277125587236e-09	1.1834424569991618e-09	4.2158928295203366e-09	True	True
magnitude_g1.25	EX_fol_e	47	0.056453884159954816	4.175324372192014e-08	5.263516324892149e-07	False	True
magnitude_g1.25	EX_fum_e	47	0.2950737917518871	2.377536350857292e-07	4.751907425659674e-06	False	True
magnitude_g1.25	EX_g3pc_e	47	1.566099230231744e-09	8.633799281461064e-10	3.17546800945574e-09	True	True
magnitude_g1.25	EX_glc__D_e	47	4.142718168509418e-09	2.0485672354681733e-09	8.37709279721821e-09	True	True
magnitude_g1.25	EX_glcur_e	47	5.931575118483298e-09	3.400794770437673e-09	1.2019049750292222e-08	True	True
magnitude_g1.25	EX_gln__L_e	47	2.583153055359876	4.094349147664085e-07	5.872009536389555e-06	False	True
magnitude_g1.25	EX_glu__L_e	47	5.496395893418293	6.189108063872687e-07	5.404475696302313e-06	False	True
magnitude_g1.25	EX_gly_e	47	0.07649810826352577	1.297473734858065e-07	6.104340236623429e-07	False	True
magnitude_g1.25	EX_glyald_e	47	5.310375026375622e-09	2.7911315061134617e-09	1.0809009466004744e-08	True	True
magnitude_g1.25	EX_glyb_e	47	8.935714254460681e-09	5.0473958460754855e-09	1.8102871316162345e-08	True	True
magnitude_g1.25	EX_glyc3p_e	47	1.618472763981832e-09	8.860840444048161e-10	3.281156782076219e-09	True	True
magnitude_g1.25	EX_gmp_e	47	2.81380952566941e-10	1.6989285095979602e-10	5.62761905133882e-10	True	True
magnitude_g1.25	EX_gthox_e	47	1.6696737276454404e-08	1.035413728469082e-08	3.38906137907426e-08	True	True
magnitude_g1.25	EX_hcys__L_e	47	1.3803327131548069e-09	8.404947530070387e-10	2.8034668960410076e-09	True	True
