scenario	context	vector_from_arm	scored_against_arm	regret	within_primary_cap	within_secondary_cap	cost_under_target	target_optimum	target_cap
half_serum	OV:NCI/ADR-RES	magnitude_g1.25	magnitude_g1.25	1.2474893896992745e-09	0	0	404.0595357982613	404.05953529420134	404.0595357982609
half_serum	OV:NCI/ADR-RES	magnitude_g1.25	magnitude_g2.00	0.002276584724797888	0	0	423.16920443426307	422.20801212317616	422.2080126453842
half_serum	OV:NCI/ADR-RES	magnitude_g1.25	ordinal	0.19235968098756503	0	1	246.1642705525885	206.45135396452216	206.4513542709735
half_serum	OV:NCI/ADR-RES	magnitude_g2.00	magnitude_g0.50	0.006479103378964896	0	1	384.21822519800094	381.7448607806148	381.7448612623597
half_serum	OV:NCI/ADR-RES	magnitude_g2.00	magnitude_g0.80	0.002931928518931274	0	1	392.4573796062851	391.3100864042111	391.31008689552124
half_serum	OV:NCI/ADR-RES	magnitude_g2.00	magnitude_g1.00	0.0018435713002478084	0	1	397.81824057432124	397.0861838819915	397.0861843790777
half_serum	OV:NCI/ADR-RES	magnitude_g2.00	magnitude_g1.25	0.0006380751321729653	0	1	404.31735563558993	404.05953529420134	404.0595357982609
half_serum	OV:NCI/ADR-RES	magnitude_g2.00	magnitude_g2.00	1.2368501434623706e-09	1	1	422.2080126453842	422.20801212317616	422.2080126453842
half_serum	OV:NCI/ADR-RES	magnitude_g2.00	ordinal	0.23817521878230732	0	1	255.6229503629258	206.45135396452216	206.4513542709735
half_serum	OV:NCI/ADR-RES	ordinal	magnitude_g0.50	0.12060654288132257	0	0	427.7857887020765	381.7448607806148	381.7448612623597
half_serum	OV:NCI/ADR-RES	ordinal	magnitude_g0.80	0.13231079281176306	0	0	443.0846341715918	391.3100864042111	391.31008689552124
half_serum	OV:NCI/ADR-RES	ordinal	magnitude_g1.00	0.14057124185429504	0	0	452.905081873466	397.0861838819915	397.0861843790777
half_serum	OV:NCI/ADR-RES	ordinal	magnitude_g1.25	0.1500326607739632	0	0	464.68166248548147	404.05953529420134	404.0595357982609
half_serum	OV:NCI/ADR-RES	ordinal	magnitude_g2.00	0.17580533607002705	0	0	496.4344335859492	422.20801212317616	422.2080126453842
half_serum	OV:NCI/ADR-RES	ordinal	ordinal	1.484375956506524e-09	0	1	206.45135427097358	206.45135396452216	206.4513542709735
half_serum	OV:OVCAR-3	magnitude_g0.50	magnitude_g0.50	1.2685537999436337e-09	0	1	372.36676645579996	372.3667659834327	372.36676645579945
half_serum	OV:OVCAR-3	magnitude_g0.50	magnitude_g0.80	8.468453115535266e-05	0	0	381.6922235488962	381.6599028589618	381.6599033406217
half_serum	OV:OVCAR-3	magnitude_g0.50	magnitude_g1.00	0.00017500077846900028	0	0	387.75780265974396	387.6899566155316	387.6899571032216
half_serum	OV:OVCAR-3	magnitude_g0.50	magnitude_g1.25	0.00046181736215135074	0	0	395.1103997158848	394.92801510171086	394.9280155966389
half_serum	OV:OVCAR-3	magnitude_g0.50	magnitude_g2.00	0.0015856755104728026	0	0	415.35735647173294	414.6997771908429	414.6997777055427
half_serum	OV:OVCAR-3	magnitude_g0.50	ordinal	0.24971240759745622	0	1	236.69348733815036	189.39836549529682	189.3983657846952
half_serum	OV:OVCAR-3	magnitude_g0.80	magnitude_g0.50	6.680410635923038e-05	0	1	372.3916416124721	372.3667659834327	372.36676645579945
half_serum	OV:OVCAR-3	magnitude_g0.80	magnitude_g0.80	1.2620135823147854e-09	0	1	381.6599033406218	381.6599028589618	381.6599033406217
half_serum	OV:OVCAR-3	magnitude_g0.80	magnitude_g1.00	0.0	1	0	387.68995688284787	387.6899566155316	387.6899571032216
half_serum	OV:OVCAR-3	magnitude_g0.80	magnitude_g1.25	0.0001850930170363145	0	0	395.0011135195382	394.92801510171086	394.9280155966389
half_serum	OV:OVCAR-3	magnitude_g0.80	magnitude_g2.00	0.0010674270335303687	0	0	415.1424389438154	414.6997771908429	414.6997777055427
half_serum	OV:OVCAR-3	magnitude_g0.80	ordinal	0.253055949183473	0	1	237.3267486495075	189.39836549529682	189.3983657846952
half_serum	OV:OVCAR-3	magnitude_g1.00	magnitude_g0.50	6.681267520176162e-05	0	1	372.39164480322427	372.3667659834327	372.36676645579945
half_serum	OV:OVCAR-3	magnitude_g1.00	magnitude_g0.80	4.810521727464601e-09	0	1	381.65990469494506	381.6599028589618	381.6599033406217
half_serum	OV:OVCAR-3	magnitude_g1.00	magnitude_g1.00	1.2579388860719361e-09	0	1	387.6899571032219	387.6899566155316	387.6899571032216
half_serum	OV:OVCAR-3	magnitude_g1.00	magnitude_g1.25	0.00018509024100269066	0	0	395.00111242320475	394.92801510171086	394.9280155966389
half_serum	OV:OVCAR-3	magnitude_g1.00	magnitude_g2.00	0.001067416360732882	0	0	415.1424345178087	414.6997771908429	414.6997777055427
half_serum	OV:OVCAR-3	magnitude_g1.00	ordinal	0.253056069960865	0	1	237.32677152454812	189.39836549529682	189.3983657846952
half_serum	OV:OVCAR-3	magnitude_g1.25	magnitude_g0.50	0.000767929847940701	0	1	372.6527175374125	372.3667659834327	372.36676645579945
half_serum	OV:OVCAR-3	magnitude_g1.25	magnitude_g0.80	0.0003099508638659434	0	1	381.7781986755559	381.6599028589618	381.6599033406217
half_serum	OV:OVCAR-3	magnitude_g1.25	magnitude_g1.00	7.704184750144207e-05	0	1	387.71982496604704	387.6899566155316	387.6899571032216
half_serum	OV:OVCAR-3	magnitude_g1.25	magnitude_g1.25	1.2532108863405948e-09	0	0	394.92801559663894	394.92801510171086	394.9280155966389
half_serum	OV:OVCAR-3	magnitude_g1.25	magnitude_g2.00	0.00025916112835243127	0	0	414.8072512530272	414.6997771908429	414.6997777055427
half_serum	OV:OVCAR-3	magnitude_g1.25	ordinal	0.2626248159600215	0	1	239.13907637662803	189.39836549529682	189.3983657846952
half_serum	OV:OVCAR-3	magnitude_g2.00	magnitude_g0.50	0.0020706072485144472	0	1	373.13779130818386	372.3667659834327	372.36676645579945
half_serum	OV:OVCAR-3	magnitude_g2.00	magnitude_g0.80	0.0011931053097401817	0	1	382.11526331557775	381.6599028589618	381.6599033406217
half_serum	OV:OVCAR-3	magnitude_g2.00	magnitude_g1.00	0.0007139777591277307	0	1	387.9667586219923	387.6899566155316	387.6899571032216
half_serum	OV:OVCAR-3	magnitude_g2.00	magnitude_g1.25	0.00036401772932937137	0	1	395.07177590101674	394.92801510171086	394.9280155966389
half_serum	OV:OVCAR-3	magnitude_g2.00	magnitude_g2.00	1.2411379950530938e-09	1	1	414.69977770554254	414.6997771908429	414.6997777055427
half_serum	OV:OVCAR-3	magnitude_g2.00	ordinal	0.26912534852023445	0	1	240.37026661838132	189.39836549529682	189.3983657846952
half_serum	OV:OVCAR-3	ordinal	magnitude_g0.50	0.12926851038116016	0	0	420.5020631375611	372.3667659834327	372.36676645579945
half_serum	OV:OVCAR-3	ordinal	magnitude_g0.80	0.14525826366325828	0	0	437.0991576581424	381.6599028589618	381.6599033406217
half_serum	OV:OVCAR-3	ordinal	magnitude_g1.00	0.15500879486575342	0	0	447.7853095720614	387.6899566155316	387.6899571032216
half_serum	OV:OVCAR-3	ordinal	magnitude_g1.25	0.16636972678530584	0	0	460.63208107404563	394.92801510171086	394.9280155966389
half_serum	OV:OVCAR-3	ordinal	magnitude_g2.00	0.19469958720155367	0	0	495.4416526224763	414.6997771908429	414.6997777055427
half_serum	OV:OVCAR-3	ordinal	ordinal	1.527987845080419e-09	0	1	189.39836578469522	189.39836549529682	189.3983657846952
half_serum	OV:OVCAR-4	magnitude_g0.50	magnitude_g0.50	1.2692757417742224e-09	1	0	371.36645645218937	371.36645598082293	371.3664564521894
half_serum	OV:OVCAR-4	magnitude_g0.50	magnitude_g0.80	0.0005656051906689324	0	0	381.6846946304595	381.46893382141116	381.4689343028801
half_serum	OV:OVCAR-4	magnitude_g0.50	magnitude_g1.00	0.0011289727470110626	0	0	388.35208178518326	387.9141372959958	387.91413778390995
half_serum	OV:OVCAR-4	magnitude_g0.50	magnitude_g1.25	0.0019159391042282512	0	0	396.39136236550564	395.6333529536448	395.6333534492782
half_serum	OV:OVCAR-4	magnitude_g0.50	magnitude_g2.00	0.005752248563983797	0	0	418.30609741272525	415.91365866691723	415.9136591828309
half_serum	OV:OVCAR-4	magnitude_g0.50	ordinal	0.11588031652708322	0	1	221.2008690047099	198.22992280493477	198.22992310316468
half_serum	OV:OVCAR-4	magnitude_g0.80	magnitude_g0.50	0.00035979084353724366	0	1	371.5000702312817	371.36645598082293	371.3664564521894
half_serum	OV:OVCAR-4	magnitude_g0.80	magnitude_g0.80	1.2621443870555034e-09	1	0	381.46893430288003	381.46893382141116	381.4689343028801
half_serum	OV:OVCAR-4	magnitude_g0.80	magnitude_g1.00	1.6270228019860336e-05	0	1	387.9204487474617	387.9141372959958	387.91413778390995
half_serum	OV:OVCAR-4	magnitude_g0.80	magnitude_g1.25	0.000191376956937837	0	0	395.7090680607962	395.6333529536448	395.6333534492782
half_serum	OV:OVCAR-4	magnitude_g0.80	magnitude_g2.00	0.002590390982230248	0	0	416.9910376577144	415.91365866691723	415.9136591828309
half_serum	OV:OVCAR-4	magnitude_g0.80	ordinal	0.13697845952019488	0	1	225.3831522615619	198.22992280493477	198.22992310316468
half_serum	OV:OVCAR-4	magnitude_g1.00	magnitude_g0.50	0.00039757311479434165	0	1	371.51410129945737	371.36645598082293	371.3664564521894
half_serum	OV:OVCAR-4	magnitude_g1.00	magnitude_g0.80	3.6366728189909923e-06	0	0	381.4703210991141	381.46893382141116	381.4689343028801
half_serum	OV:OVCAR-4	magnitude_g1.00	magnitude_g1.00	1.2577888192148405e-09	1	1	387.91413778390984	387.9141372959958	387.91413778390995
half_serum	OV:OVCAR-4	magnitude_g1.00	magnitude_g1.25	0.00015303740646665918	0	0	395.69389965589255	395.6333529536448	395.6333534492782
half_serum	OV:OVCAR-4	magnitude_g1.00	magnitude_g2.00	0.0025004946010342317	0	0	416.95364852491025	415.91365866691723	415.9136591828309
half_serum	OV:OVCAR-4	magnitude_g1.00	ordinal	0.1376723167687471	0	1	225.52069553038004	198.22992280493477	198.22992310316468
half_serum	OV:OVCAR-4	magnitude_g1.25	magnitude_g0.50	0.0012076073522741349	0	1	371.81492084345336	371.36645598082293	371.3664564521894
half_serum	OV:OVCAR-4	magnitude_g1.25	magnitude_g0.80	0.00038927403483445276	0	1	381.6174297724438	381.46893382141116	381.4689343028801
half_serum	OV:OVCAR-4	magnitude_g1.25	magnitude_g1.00	0.00013249177056827893	0	1	387.9655327268746	387.9141372959958	387.91413778390995
half_serum	OV:OVCAR-4	magnitude_g1.25	magnitude_g1.25	1.2527595414562092e-09	0	1	395.6333534492783	395.6333529536448	395.6333534492782
half_serum	OV:OVCAR-4	magnitude_g1.25	magnitude_g2.00	0.001663992771539759	0	0	416.60573598852363	415.91365866691723	415.9136591828309
half_serum	OV:OVCAR-4	magnitude_g1.25	ordinal	0.14868190813191992	0	1	227.70312597641566	198.22992280493477	198.22992310316468
half_serum	OV:OVCAR-4	magnitude_g2.00	magnitude_g0.50	0.0049376228279912025	0	1	373.20012347142404	371.36645598082293	371.3664564521894
half_serum	OV:OVCAR-4	magnitude_g2.00	magnitude_g0.80	0.0027115953589376784	0	1	382.5033232119402	381.46893382141116	381.4689343028801
half_serum	OV:OVCAR-4	magnitude_g2.00	magnitude_g1.00	0.0016195854995340756	0	1	388.54239740782464	387.9141372959958	387.91413778390995
half_serum	OV:OVCAR-4	magnitude_g2.00	magnitude_g1.25	0.0005498620405450548	0	1	395.8508967164076	395.6333529536448	395.6333534492782
half_serum	OV:OVCAR-4	magnitude_g2.00	magnitude_g2.00	1.2404331421276934e-09	1	0	415.9136591828303	415.91365866691723	415.9136591828309
half_serum	OV:OVCAR-4	magnitude_g2.00	ordinal	0.18462067035577354	0	1	234.82726403775507	198.22992280493477	198.22992310316468
half_serum	OV:OVCAR-4	ordinal	magnitude_g0.50	0.08473669281223838	0	0	402.83482128203957	371.36645598082293	371.3664564521894
half_serum	OV:OVCAR-4	ordinal	magnitude_g0.80	0.09476583608175128	0	0	417.61915627421143	381.46893382141116	381.4689343028801
half_serum	OV:OVCAR-4	ordinal	magnitude_g1.00	0.10106203064086798	0	0	427.11752772542957	387.9141372959958	387.91413778390995
half_serum	OV:OVCAR-4	ordinal	magnitude_g1.25	0.10838956260621627	0	0	438.51587903272116	395.6333529536448	395.6333534492782
half_serum	OV:OVCAR-4	ordinal	magnitude_g2.00	0.12834455929470934	0	0	469.2939138931729	415.91365866691723	415.9136591828309
half_serum	OV:OVCAR-4	ordinal	ordinal	1.504465342247785e-09	0	1	198.22992310316482	198.22992280493477	198.22992310316468
half_serum	OV:OVCAR-5	magnitude_g0.50	magnitude_g0.50	1.2637922331546142e-09	1	0	379.0860440324841	379.0860435533981	379.08604403248415
half_serum	OV:OVCAR-5	magnitude_g0.50	magnitude_g0.80	0.0005968092881016968	0	0	389.08254620856945	388.85047663243245	388.85047712128295
half_serum	OV:OVCAR-5	magnitude_g0.50	magnitude_g1.00	0.001215259517957723	0	0	395.5213892735613	395.04131155970185	395.0413120547432
half_serum	OV:OVCAR-5	magnitude_g0.50	magnitude_g1.25	0.002762123003562439	0	0	403.2627239222113	402.1519308231576	402.1519313253096
half_serum	OV:OVCAR-5	magnitude_g0.50	magnitude_g2.00	0.0069463485451799305	0	0	424.23118040593204	421.30465145323234	421.304651974537
half_serum	OV:OVCAR-5	magnitude_g0.50	ordinal	0.18890589350884435	0	1	235.3489918587993	197.9542646257801	197.95426492373437
half_serum	OV:OVCAR-5	magnitude_g0.80	magnitude_g0.50	0.00019503525662762947	0	1	379.1599786971865	379.0860435533981	379.08604403248415
half_serum	OV:OVCAR-5	magnitude_g0.80	magnitude_g0.80	1.2571681808873347e-09	1	1	388.8504771212829	388.85047663243245	388.85047712128295
half_serum	OV:OVCAR-5	magnitude_g0.80	magnitude_g1.00	0.00014531984482265314	0	0	395.09871890179625	395.04131155970185	395.0413120547432
half_serum	OV:OVCAR-5	magnitude_g0.80	magnitude_g1.25	0.0011568338158428487	0	0	402.61715377584034	402.1519308231576	402.1519313253096
half_serum	OV:OVCAR-5	magnitude_g0.80	magnitude_g2.00	0.004057024127463288	0	0	423.0138945891906	421.30465145323234	421.304651974537
half_serum	OV:OVCAR-5	magnitude_g0.80	ordinal	0.20582294860301106	0	1	238.6977950595989	197.9542646257801	197.95426492373437
half_serum	OV:OVCAR-5	magnitude_g1.00	magnitude_g0.50	0.0019256227796388174	0	1	379.8160202743077	379.0860435533981	379.08604403248415
half_serum	OV:OVCAR-5	magnitude_g1.00	magnitude_g0.80	0.0005529232973696814	0	1	389.0654811201558	388.85047663243245	388.85047712128295
half_serum	OV:OVCAR-5	magnitude_g1.00	magnitude_g1.00	1.2544108311610108e-09	0	0	395.04131205524595	395.04131155970185	395.0413120547432
half_serum	OV:OVCAR-5	magnitude_g1.00	magnitude_g1.25	0.0002281524572005393	0	0	402.24368277434286	402.1519308231576	402.1519313253096
half_serum	OV:OVCAR-5	magnitude_g1.00	magnitude_g2.00	0.0012825473308385935	0	0	421.84499460942357	421.30465145323234	421.304651974537
half_serum	OV:OVCAR-5	magnitude_g1.00	ordinal	0.23051370857656484	0	1	243.58543629321537	197.9542646257801	197.95426492373437
half_serum	OV:OVCAR-5	magnitude_g1.25	magnitude_g0.50	0.002779594888227028	0	1	380.13974918225733	379.0860435533981	379.08604403248415
half_serum	OV:OVCAR-5	magnitude_g1.25	magnitude_g0.80	0.0009263238278228416	0	1	389.21067809439734	388.85047663243245	388.85047712128295
half_serum	OV:OVCAR-5	magnitude_g1.25	magnitude_g1.00	8.944908086933676e-05	0	1	395.0766476419263	395.04131155970185	395.0413120547432
half_serum	OV:OVCAR-5	magnitude_g1.25	magnitude_g1.25	1.2486616479595514e-09	1	1	402.1519313253093	402.1519308231576	402.1519313253096
half_serum	OV:OVCAR-5	magnitude_g1.25	magnitude_g2.00	0.00030984639958463005	0	0	421.4351911826134	421.30465145323234	421.304651974537
half_serum	OV:OVCAR-5	magnitude_g1.25	ordinal	0.24069623042698066	0	1	245.60110991815037	197.9542646257801	197.95426492373437
half_serum	OV:OVCAR-5	magnitude_g2.00	magnitude_g0.50	0.007036544963031271	0	1	381.7534995437192	379.0860435533981	379.08604403248415
half_serum	OV:OVCAR-5	magnitude_g2.00	magnitude_g0.80	0.003981454895502732	0	1	390.3986672662392	388.85047663243245	388.85047712128295
half_serum	OV:OVCAR-5	magnitude_g2.00	magnitude_g1.00	0.002432759664993197	0	1	396.0023521284703	395.04131155970185	395.0413120547432
half_serum	OV:OVCAR-5	magnitude_g2.00	magnitude_g1.25	0.0015480385085443577	0	1	402.7744774983573	402.1519308231576	402.1519313253096
half_serum	OV:OVCAR-5	magnitude_g2.00	magnitude_g2.00	1.2373584138818882e-09	0	1	421.3046519745372	421.30465145323234	421.304651974537
half_serum	OV:OVCAR-5	magnitude_g2.00	ordinal	0.2617400536600858	0	1	249.7668244711746	197.9542646257801	197.95426492373437
half_serum	OV:OVCAR-5	ordinal	magnitude_g0.50	0.12530654877311842	0	0	426.5880073591305	379.0860435533981	379.08604403248415
half_serum	OV:OVCAR-5	ordinal	magnitude_g0.80	0.13915973947980115	0	0	442.96280765719825	388.85047663243245	388.85047712128295
half_serum	OV:OVCAR-5	ordinal	magnitude_g1.00	0.1478537708650759	0	0	453.4496591212891	395.04131155970185	395.0413120547432
half_serum	OV:OVCAR-5	ordinal	magnitude_g1.25	0.1587642371439966	0	0	465.9992753362815	402.1519308231576	402.1519313253096
half_serum	OV:OVCAR-5	ordinal	magnitude_g2.00	0.18604936885363446	0	0	499.68811595120667	421.30465145323234	421.304651974537
half_serum	OV:OVCAR-5	ordinal	ordinal	1.5051666590073246e-09	1	0	197.95426492373426	197.9542646257801	197.95426492373437
half_serum	OV:OVCAR-8	magnitude_g0.50	magnitude_g0.50	1.2625106688502282e-09	1	0	380.93598074574834	380.9359802648126	380.9359807457486
half_serum	OV:OVCAR-8	magnitude_g0.50	magnitude_g0.80	0.0003999607264918949	0	0	390.8975275513267	390.74124639854676	390.74124688928805
half_serum	OV:OVCAR-8	magnitude_g0.50	magnitude_g1.00	0.0013786292612728802	0	0	397.31628733932456	396.76928958672585	396.76929008349515
half_serum	OV:OVCAR-8	magnitude_g0.50	magnitude_g1.25	0.0025768520807094237	0	0	405.0367906479279	403.99575335030937	403.9957538543051
half_serum	OV:OVCAR-8	magnitude_g0.50	magnitude_g2.00	0.008001278071158689	0	0	425.970123678392	422.58887259895033	422.5888731215392
half_serum	OV:OVCAR-8	magnitude_g0.50	ordinal	0.11932259759968131	0	1	232.522178821755	207.73473109574002	207.73473140347474
half_serum	OV:OVCAR-8	magnitude_g0.80	magnitude_g0.50	0.0012655294566220276	0	1	381.4180659689249	380.9359802648126	380.9359807457486
half_serum	OV:OVCAR-8	magnitude_g0.80	magnitude_g0.80	1.2559242312915368e-09	0	1	390.74124688928816	390.74124639854676	390.74124688928805
half_serum	OV:OVCAR-8	magnitude_g0.80	magnitude_g1.00	2.890955127899704e-09	0	1	396.76929073376806	396.76928958672585	396.76929008349515
half_serum	OV:OVCAR-8	magnitude_g0.80	magnitude_g1.25	0.0001082302214934912	0	0	404.0394779001769	403.99575335030937	403.9957538543051
half_serum	OV:OVCAR-8	magnitude_g0.80	magnitude_g2.00	0.0029856455383499244	0	0	423.8505731809817	422.58887259895033	422.5888731215392
half_serum	OV:OVCAR-8	magnitude_g0.80	ordinal	0.15240814633840796	0	1	239.3951963921494	207.73473109574002	207.73473140347474
half_serum	OV:OVCAR-8	magnitude_g1.00	magnitude_g0.50	0.0012655355812530211	0	1	381.4180683020172	380.9359802648126	380.9359807457486
half_serum	OV:OVCAR-8	magnitude_g1.00	magnitude_g0.80	2.489167321249074e-09	0	0	390.7412473711671	390.74124639854676	390.74124688928805
half_serum	OV:OVCAR-8	magnitude_g1.00	magnitude_g1.00	1.2520355259871106e-09	1	0	396.7692900834951	396.76928958672585	396.76929008349515
half_serum	OV:OVCAR-8	magnitude_g1.00	magnitude_g1.25	0.00010822538967935568	0	0	404.0394759481445	403.99575335030937	403.9957538543051
half_serum	OV:OVCAR-8	magnitude_g1.00	magnitude_g2.00	0.00298563332590272	0	0	423.8505680201374	422.58887259895033	422.5888731215392
half_serum	OV:OVCAR-8	magnitude_g1.00	ordinal	0.15240825059379393	0	1	239.39521804961396	207.73473109574002	207.73473140347474
half_serum	OV:OVCAR-8	magnitude_g1.25	magnitude_g0.50	0.0031353387482003707	0	1	382.13034360432056	380.9359802648126	380.9359807457486
half_serum	OV:OVCAR-8	magnitude_g1.25	magnitude_g0.80	0.0009939781251957155	0	1	391.12963465007863	390.74124639854676	390.74124688928805
half_serum	OV:OVCAR-8	magnitude_g1.25	magnitude_g1.00	0.0004746103438732633	0	1	396.95760039569495	396.76928958672585	396.76929008349515
half_serum	OV:OVCAR-8	magnitude_g1.25	magnitude_g1.25	1.2475276275313718e-09	0	0	403.99575385430524	403.99575335030937	403.9957538543051
half_serum	OV:OVCAR-8	magnitude_g1.25	magnitude_g2.00	0.0015053771996393567	0	0	423.2250282525821	422.58887259895033	422.5888731215392
half_serum	OV:OVCAR-8	magnitude_g1.25	ordinal	0.17138122855696675	0	1	243.33656452487907	207.73473109574002	207.73473140347474
half_serum	OV:OVCAR-8	magnitude_g2.00	magnitude_g0.50	0.0070603287646545144	0	1	383.6255135237681	380.9359802648126	380.9359807457486
half_serum	OV:OVCAR-8	magnitude_g2.00	magnitude_g0.80	0.0035277257482488086	0	1	392.11967435436975	390.74124639854676	390.74124688928805
half_serum	OV:OVCAR-8	magnitude_g2.00	magnitude_g1.00	0.002176505651014048	0	1	397.6328601876602	396.76928958672585	396.76929008349515
half_serum	OV:OVCAR-8	magnitude_g2.00	magnitude_g1.25	0.0007601822573362317	0	1	404.30286375404546	403.99575335030937	403.9957538543051
half_serum	OV:OVCAR-8	magnitude_g2.00	magnitude_g2.00	1.2366366583623532e-09	1	1	422.5888731215392	422.58887259895033	422.5888731215392
half_serum	OV:OVCAR-8	magnitude_g2.00	ordinal	0.19507483620860638	0	1	248.2585497390804	207.73473109574002	207.73473140347474
half_serum	OV:OVCAR-8	ordinal	magnitude_g0.50	0.11079120548696995	0	0	423.1403367317118	380.9359802648126	380.9359807457486
half_serum	OV:OVCAR-8	ordinal	magnitude_g0.80	0.12094425993046977	0	0	437.99915726852834	390.74124639854676	390.74124688928805
half_serum	OV:OVCAR-8	ordinal	magnitude_g1.00	0.12790873258809815	0	0	447.51954654764404	396.76928958672585	396.76929008349515
half_serum	OV:OVCAR-8	ordinal	magnitude_g1.25	0.1359476047534115	0	0	458.91800834883395	403.99575335030937	403.9957538543051
half_serum	OV:OVCAR-8	ordinal	magnitude_g2.00	0.1584542315124455	0	0	489.54986765232775	422.58887259895033	422.5888731215392
half_serum	OV:OVCAR-8	ordinal	ordinal	1.4813827045146353e-09	1	0	207.73473140347465	207.73473109574002	207.73473140347474
half_serum	OV:SK-OV-3	magnitude_g0.50	magnitude_g0.50	1.2630544979335189e-09	1	0	380.14936708491337	380.149366604764	380.14936708491337
half_serum	OV:SK-OV-3	magnitude_g0.50	magnitude_g0.80	0.0008471172879384797	0	0	389.7982870881541	389.468361705848	389.4683621953164
half_serum	OV:SK-OV-3	magnitude_g0.50	magnitude_g1.00	0.0019672500364969385	0	0	396.03842004093065	395.26084313285173	395.2608436281126
half_serum	OV:SK-OV-3	magnitude_g0.50	magnitude_g1.25	0.0035628491021016642	0	0	403.5681484608424	402.13540070950125	402.1354012116367
half_serum	OV:SK-OV-3	magnitude_g0.50	magnitude_g2.00	0.008108946253275889	0	0	424.1271819272452	420.7156215640686	420.71562208478423
half_serum	OV:SK-OV-3	magnitude_g0.50	ordinal	0.2108463992372717	0	1	228.15743914908924	188.42806097685772	188.42806126528578
half_serum	OV:SK-OV-3	magnitude_g0.80	magnitude_g0.50	0.0009907916731494743	0	1	380.52601543174904	380.149366604764	380.14936708491337
half_serum	OV:SK-OV-3	magnitude_g0.80	magnitude_g0.80	1.2567606331220311e-09	0	0	389.4683621953165	389.468361705848	389.4683621953164
half_serum	OV:SK-OV-3	magnitude_g0.80	magnitude_g1.00	2.5872810557123237e-05	0	0	395.27106964176676	395.26084313285173	395.2608436281126
half_serum	OV:SK-OV-3	magnitude_g0.80	magnitude_g1.25	0.0003896310732244111	0	0	402.2920851572612	402.13540070950125	402.1354012116367
half_serum	OV:SK-OV-3	magnitude_g0.80	magnitude_g2.00	0.0020141601350242375	0	0	421.5630101972049	420.7156215640686	420.71562208478423
half_serum	OV:SK-OV-3	magnitude_g0.80	ordinal	0.2516098758658447	0	1	235.8384220088867	188.42806097685772	188.42806126528578
half_serum	OV:SK-OV-3	magnitude_g1.00	magnitude_g0.50	0.001393065619045218	0	1	380.6789396174829	380.149366604764	380.14936708491337
half_serum	OV:SK-OV-3	magnitude_g1.00	magnitude_g0.80	0.0001343907076469815	0	1	389.52070263458376	389.468361705848	389.4683621953164
half_serum	OV:SK-OV-3	magnitude_g1.00	magnitude_g1.00	1.2529982214073995e-09	0	0	395.26084362811287	395.26084313285173	395.2608436281126
half_serum	OV:SK-OV-3	magnitude_g1.00	magnitude_g1.25	0.00018241365152563154	0	0	402.2087556963524	402.13540070950125	402.1354012116367
half_serum	OV:SK-OV-3	magnitude_g1.00	magnitude_g2.00	0.0013711743651517458	0	0	421.29249603937615	420.7156215640686	420.71562208478423
half_serum	OV:SK-OV-3	magnitude_g1.00	ordinal	0.25891859441009263	0	1	237.21558967240495	188.42806097685772	188.42806126528578
half_serum	OV:SK-OV-3	magnitude_g1.25	magnitude_g0.50	0.002730877824319664	0	1	381.1875080799541	380.149366604764	380.14936708491337
half_serum	OV:SK-OV-3	magnitude_g1.25	magnitude_g0.80	0.0008107085158314532	0	1	389.78410702332985	389.468361705848	389.4683621953164
half_serum	OV:SK-OV-3	magnitude_g1.25	magnitude_g1.00	0.0002755496706970572	0	1	395.36975712801643	395.26084313285173	395.2608436281126
half_serum	OV:SK-OV-3	magnitude_g1.25	magnitude_g1.25	1.2497213941752794e-09	0	0	402.13540121205847	402.13540070950125	402.1354012116367
half_serum	OV:SK-OV-3	magnitude_g1.25	magnitude_g2.00	7.00227024626399e-05	0	0	420.7450812088588	420.7156215640686	420.71562208478423
half_serum	OV:SK-OV-3	magnitude_g1.25	ordinal	0.27899282878316767	0	1	240.99813873091847	188.42806097685772	188.42806126528578
half_serum	OV:SK-OV-3	magnitude_g2.00	magnitude_g0.50	0.002953638887269682	0	1	381.27219055693877	380.149366604764	380.14936708491337
half_serum	OV:SK-OV-3	magnitude_g2.00	magnitude_g0.80	0.0009489576773592062	0	1	389.8379506977773	389.468361705848	389.4683621953164
half_serum	OV:SK-OV-3	magnitude_g2.00	magnitude_g1.00	0.00036583640187012087	0	1	395.4054439375036	395.26084313285173	395.2608436281126
half_serum	OV:SK-OV-3	magnitude_g2.00	magnitude_g1.25	3.87273145321904e-05	0	1	402.15097433364906	402.13540070950125	402.1354012116367
half_serum	OV:SK-OV-3	magnitude_g2.00	magnitude_g2.00	1.237690369829645e-09	0	0	420.7156220847843	420.7156215640686	420.71562208478423
half_serum	OV:SK-OV-3	magnitude_g2.00	ordinal	0.2796361268488996	0	1	241.1193541380745	188.42806097685772	188.42806126528578
half_serum	OV:SK-OV-3	ordinal	magnitude_g0.50	0.1455782013530536	0	0	435.4908276405881	380.149366604764	380.14936708491337
half_serum	OV:SK-OV-3	ordinal	magnitude_g0.80	0.1599706480178019	0	0	451.77186791036416	389.468361705848	389.4683621953164
half_serum	OV:SK-OV-3	ordinal	magnitude_g1.00	0.16942781462589934	0	0	462.2290239920412	395.26084313285173	395.2608436281126
