panel	arm	metabolite_id	eligible_pairs	point_C	interval_C
broader_chemistry	magnitude_g0.80	core_029	642	0.5	0.5
broader_chemistry	magnitude_g0.80	core_030	957	0.5	0.5
broader_chemistry	magnitude_g0.80	core_032	950	0.5	0.5
broader_chemistry	magnitude_g0.80	core_034	919	0.5	0.5
broader_chemistry	magnitude_g0.80	core_035	920	0.5	0.5
broader_chemistry	magnitude_g0.80	core_037	410	0.5	0.5
broader_chemistry	magnitude_g0.80	core_038	650	0.5	0.5
broader_chemistry	magnitude_g0.80	core_039	984	0.5	0.5
broader_chemistry	magnitude_g0.80	core_040	232	0.5	0.5
broader_chemistry	magnitude_g0.80	core_041	939	0.5	0.5
broader_chemistry	magnitude_g0.80	core_042	695	0.5	0.5
broader_chemistry	magnitude_g0.80	core_043	283	0.5	0.5
broader_chemistry	magnitude_g0.80	core_044	918	0.4738562091503268	0.4738562091503268
broader_chemistry	magnitude_g0.80	core_045	904	0.5	0.5
broader_chemistry	magnitude_g0.80	core_048	703	0.5	0.5
broader_chemistry	magnitude_g0.80	core_049	748	0.5	0.5
broader_chemistry	magnitude_g0.80	core_050	1027	0.5506329113924051	0.5506329113924051
broader_chemistry	magnitude_g0.80	core_051	919	0.49891186071817195	0.49891186071817195
broader_chemistry	magnitude_g0.80	core_052	818	0.5336185819070904	0.5330073349633252
broader_chemistry	magnitude_g0.80	core_053	898	0.5	0.5
broader_chemistry	magnitude_g0.80	core_054	242	0.5	0.5
broader_chemistry	magnitude_g0.80	core_056	797	0.5	0.5
broader_chemistry	magnitude_g0.80	core_057	685	0.5	0.5
broader_chemistry	magnitude_g0.80	core_058	566	0.5	0.5
broader_chemistry	magnitude_g0.80	core_060	717	0.5	0.5
broader_chemistry	magnitude_g0.80	core_062	940	0.5	0.5
broader_chemistry	magnitude_g0.80	core_063	1026	0.5	0.5
broader_chemistry	magnitude_g0.80	core_064	691	0.5	0.5
broader_chemistry	magnitude_g0.80	core_065	727	0.5	0.5
broader_chemistry	magnitude_g0.80	core_066	646	0.5	0.5
broader_chemistry	magnitude_g0.80	core_067	869	0.5	0.5
broader_chemistry	magnitude_g0.80	core_069	753	0.5	0.5
broader_chemistry	magnitude_g0.80	core_070	909	0.5214521452145214	0.5214521452145214
broader_chemistry	magnitude_g0.80	core_071	635	0.5	0.5
broader_chemistry	magnitude_g0.80	core_072	847	0.5	0.5
broader_chemistry	magnitude_g0.80	core_073	924	0.5	0.5
broader_chemistry	magnitude_g0.80	core_074	849	0.5	0.5
broader_chemistry	magnitude_g0.80	core_075	1025	0.4273170731707317	0.4273170731707317
broader_chemistry	magnitude_g0.80	core_076	885	0.5	0.5
broader_chemistry	magnitude_g0.80	core_077	642	0.5	0.5
broader_chemistry	magnitude_g0.80	core_078	911	0.5	0.5
broader_chemistry	magnitude_g0.80	core_079	225	0.5	0.5
broader_chemistry	magnitude_g0.80	core_080	870	0.5	0.5
broader_chemistry	magnitude_g0.80	core_081	988	0.5	0.5
broader_chemistry	magnitude_g0.80	core_083	141	0.5	0.5
broader_chemistry	magnitude_g0.80	core_084	718	0.5	0.5
broader_chemistry	magnitude_g0.80	core_085	863	0.5	0.5
broader_chemistry	magnitude_g0.80	core_086	561	0.5	0.5
broader_chemistry	magnitude_g0.80	core_088	713	0.5	0.5
broader_chemistry	magnitude_g0.80	core_090	334	0.5	0.5
broader_chemistry	magnitude_g0.80	core_091	779	0.5	0.5
broader_chemistry	magnitude_g0.80	core_092	1024	0.5	0.5
broader_chemistry	magnitude_g0.80	core_093	748	0.5	0.5
broader_chemistry	magnitude_g0.80	core_094	935	0.5	0.5
broader_chemistry	magnitude_g0.80	core_095	913	0.5	0.5
broader_chemistry	magnitude_g0.80	core_096	920	0.4994565217391304	0.4994565217391304
broader_chemistry	magnitude_g0.80	core_097	623	0.5	0.5
broader_chemistry	magnitude_g0.80	core_098	880	0.5	0.5
broader_chemistry	magnitude_g0.80	core_099	500	0.5	0.5
broader_chemistry	magnitude_g0.80	core_102	876	0.5	0.5
broader_chemistry	magnitude_g0.80	core_103	912	0.5	0.5
broader_chemistry	magnitude_g0.80	core_104	888	0.5	0.5
broader_chemistry	magnitude_g0.80	core_107	736	0.5	0.5
broader_chemistry	magnitude_g0.80	core_108	653	0.5	0.5
broader_chemistry	magnitude_g0.80	core_110	958	0.5	0.5
broader_chemistry	magnitude_g0.80	core_111	1004	0.5	0.5
broader_chemistry	magnitude_g0.80	core_112	731	0.5	0.5
broader_chemistry	magnitude_g0.80	core_113	977	0.5	0.5
broader_chemistry	magnitude_g0.80	core_114	869	0.5	0.5
broader_chemistry	magnitude_g0.80	core_115	915	0.5	0.5
broader_chemistry	magnitude_g0.80	core_116	368	0.5	0.5
broader_chemistry	magnitude_g0.80	core_117	536	0.5	0.5
broader_chemistry	magnitude_g1.00	core_001	767	0.5	0.5
broader_chemistry	magnitude_g1.00	core_002	819	0.5	0.5
broader_chemistry	magnitude_g1.00	core_004	317	0.5	0.5
broader_chemistry	magnitude_g1.00	core_005	495	0.5	0.5
broader_chemistry	magnitude_g1.00	core_006	952	0.5	0.5
broader_chemistry	magnitude_g1.00	core_007	732	0.5	0.5
broader_chemistry	magnitude_g1.00	core_011	594	0.5	0.5
broader_chemistry	magnitude_g1.00	core_012	742	0.5	0.5
broader_chemistry	magnitude_g1.00	core_013	537	0.5	0.5
broader_chemistry	magnitude_g1.00	core_014	840	0.5	0.5
broader_chemistry	magnitude_g1.00	core_015	514	0.5	0.5
broader_chemistry	magnitude_g1.00	core_016	1000	0.579	0.579
broader_chemistry	magnitude_g1.00	core_017	705	0.5	0.5
broader_chemistry	magnitude_g1.00	core_018	1023	0.5	0.5
broader_chemistry	magnitude_g1.00	core_019	319	0.5	0.5
broader_chemistry	magnitude_g1.00	core_021	410	0.4292682926829268	0.4292682926829268
broader_chemistry	magnitude_g1.00	core_022	724	0.5	0.5
broader_chemistry	magnitude_g1.00	core_023	292	0.5	0.5
broader_chemistry	magnitude_g1.00	core_024	923	0.5	0.5
broader_chemistry	magnitude_g1.00	core_026	957	0.45297805642633227	0.45297805642633227
broader_chemistry	magnitude_g1.00	core_027	971	0.5	0.5
broader_chemistry	magnitude_g1.00	core_028	960	0.4473958333333333	0.4473958333333333
broader_chemistry	magnitude_g1.00	core_029	642	0.5	0.5
broader_chemistry	magnitude_g1.00	core_030	957	0.5	0.5
broader_chemistry	magnitude_g1.00	core_032	950	0.5	0.5
broader_chemistry	magnitude_g1.00	core_034	919	0.5	0.5
broader_chemistry	magnitude_g1.00	core_035	920	0.5	0.5
broader_chemistry	magnitude_g1.00	core_037	410	0.5	0.5
broader_chemistry	magnitude_g1.00	core_038	650	0.5	0.5
broader_chemistry	magnitude_g1.00	core_039	984	0.5	0.5
broader_chemistry	magnitude_g1.00	core_040	232	0.5	0.5
broader_chemistry	magnitude_g1.00	core_041	939	0.5	0.5
broader_chemistry	magnitude_g1.00	core_042	695	0.5	0.5
broader_chemistry	magnitude_g1.00	core_043	283	0.5	0.5
broader_chemistry	magnitude_g1.00	core_044	918	0.4395424836601307	0.44281045751633985
broader_chemistry	magnitude_g1.00	core_045	904	0.5	0.5
broader_chemistry	magnitude_g1.00	core_048	703	0.5	0.5
broader_chemistry	magnitude_g1.00	core_049	748	0.5	0.5
broader_chemistry	magnitude_g1.00	core_050	1027	0.5408958130477117	0.5408958130477117
broader_chemistry	magnitude_g1.00	core_051	919	0.5631120783460283	0.5631120783460283
broader_chemistry	magnitude_g1.00	core_052	818	0.5158924205378973	0.5158924205378973
broader_chemistry	magnitude_g1.00	core_053	898	0.5	0.5
broader_chemistry	magnitude_g1.00	core_054	242	0.5	0.5
broader_chemistry	magnitude_g1.00	core_056	797	0.5	0.5
broader_chemistry	magnitude_g1.00	core_057	685	0.5	0.5
broader_chemistry	magnitude_g1.00	core_058	566	0.5	0.5
broader_chemistry	magnitude_g1.00	core_060	717	0.5	0.5
broader_chemistry	magnitude_g1.00	core_062	940	0.5	0.5
broader_chemistry	magnitude_g1.00	core_063	1026	0.5	0.5
broader_chemistry	magnitude_g1.00	core_064	691	0.5	0.5
broader_chemistry	magnitude_g1.00	core_065	727	0.5	0.5
broader_chemistry	magnitude_g1.00	core_066	646	0.5	0.5
broader_chemistry	magnitude_g1.00	core_067	869	0.5	0.5
broader_chemistry	magnitude_g1.00	core_069	753	0.5	0.5
broader_chemistry	magnitude_g1.00	core_070	909	0.5055005500550055	0.5055005500550055
broader_chemistry	magnitude_g1.00	core_071	635	0.5	0.5
broader_chemistry	magnitude_g1.00	core_072	847	0.5	0.5
broader_chemistry	magnitude_g1.00	core_073	924	0.5	0.5
broader_chemistry	magnitude_g1.00	core_074	849	0.5	0.5
broader_chemistry	magnitude_g1.00	core_075	1025	0.43902439024390244	0.43902439024390244
broader_chemistry	magnitude_g1.00	core_076	885	0.5	0.5
broader_chemistry	magnitude_g1.00	core_077	642	0.5	0.5
broader_chemistry	magnitude_g1.00	core_078	911	0.5	0.5
broader_chemistry	magnitude_g1.00	core_079	225	0.5	0.5
broader_chemistry	magnitude_g1.00	core_080	870	0.5	0.5
broader_chemistry	magnitude_g1.00	core_081	988	0.5	0.5
broader_chemistry	magnitude_g1.00	core_083	141	0.5	0.5
broader_chemistry	magnitude_g1.00	core_084	718	0.5	0.5
broader_chemistry	magnitude_g1.00	core_085	863	0.5	0.5
broader_chemistry	magnitude_g1.00	core_086	561	0.5	0.5
broader_chemistry	magnitude_g1.00	core_088	713	0.5	0.5
broader_chemistry	magnitude_g1.00	core_090	334	0.5	0.5
broader_chemistry	magnitude_g1.00	core_091	779	0.5	0.5
broader_chemistry	magnitude_g1.00	core_092	1024	0.5	0.5
broader_chemistry	magnitude_g1.00	core_093	748	0.5	0.5
broader_chemistry	magnitude_g1.00	core_094	935	0.5	0.5
broader_chemistry	magnitude_g1.00	core_095	913	0.5	0.5
broader_chemistry	magnitude_g1.00	core_096	920	0.4652173913043478	0.4652173913043478
broader_chemistry	magnitude_g1.00	core_097	623	0.5	0.5
broader_chemistry	magnitude_g1.00	core_098	880	0.5	0.5
broader_chemistry	magnitude_g1.00	core_099	500	0.5	0.5
broader_chemistry	magnitude_g1.00	core_102	876	0.5	0.5
broader_chemistry	magnitude_g1.00	core_103	912	0.5	0.5
broader_chemistry	magnitude_g1.00	core_104	888	0.5	0.5
broader_chemistry	magnitude_g1.00	core_107	736	0.5	0.5
broader_chemistry	magnitude_g1.00	core_108	653	0.5	0.5
broader_chemistry	magnitude_g1.00	core_110	958	0.5	0.5
broader_chemistry	magnitude_g1.00	core_111	1004	0.5	0.5
broader_chemistry	magnitude_g1.00	core_112	731	0.5	0.5
broader_chemistry	magnitude_g1.00	core_113	977	0.5	0.5
broader_chemistry	magnitude_g1.00	core_114	869	0.5	0.5
broader_chemistry	magnitude_g1.00	core_115	915	0.5	0.5
broader_chemistry	magnitude_g1.00	core_116	368	0.5	0.5
broader_chemistry	magnitude_g1.00	core_117	536	0.5	0.5
broader_chemistry	magnitude_g1.25	core_001	767	0.5	0.5
broader_chemistry	magnitude_g1.25	core_002	819	0.5	0.5
broader_chemistry	magnitude_g1.25	core_004	317	0.5	0.5
broader_chemistry	magnitude_g1.25	core_005	495	0.5	0.5
broader_chemistry	magnitude_g1.25	core_006	952	0.5	0.5
broader_chemistry	magnitude_g1.25	core_007	732	0.5	0.5
broader_chemistry	magnitude_g1.25	core_011	594	0.5	0.5
broader_chemistry	magnitude_g1.25	core_012	742	0.5	0.5
broader_chemistry	magnitude_g1.25	core_013	537	0.5	0.5
broader_chemistry	magnitude_g1.25	core_014	840	0.5	0.5
broader_chemistry	magnitude_g1.25	core_015	514	0.5	0.5
broader_chemistry	magnitude_g1.25	core_016	1000	0.541	0.541
broader_chemistry	magnitude_g1.25	core_017	705	0.5	0.5
broader_chemistry	magnitude_g1.25	core_018	1023	0.5	0.5
broader_chemistry	magnitude_g1.25	core_019	319	0.5	0.5
broader_chemistry	magnitude_g1.25	core_021	410	0.551219512195122	0.551219512195122
broader_chemistry	magnitude_g1.25	core_022	724	0.5	0.5
broader_chemistry	magnitude_g1.25	core_023	292	0.5	0.5
broader_chemistry	magnitude_g1.25	core_024	923	0.5	0.5
broader_chemistry	magnitude_g1.25	core_026	957	0.46812957157784746	0.46812957157784746
broader_chemistry	magnitude_g1.25	core_027	971	0.5	0.5
broader_chemistry	magnitude_g1.25	core_028	960	0.5104166666666666	0.5104166666666666
broader_chemistry	magnitude_g1.25	core_029	642	0.5	0.5
broader_chemistry	magnitude_g1.25	core_030	957	0.5	0.5
broader_chemistry	magnitude_g1.25	core_032	950	0.5	0.5
broader_chemistry	magnitude_g1.25	core_034	919	0.5	0.5
broader_chemistry	magnitude_g1.25	core_035	920	0.5	0.5
broader_chemistry	magnitude_g1.25	core_037	410	0.5	0.5
broader_chemistry	magnitude_g1.25	core_038	650	0.5	0.5
broader_chemistry	magnitude_g1.25	core_039	984	0.5	0.5
broader_chemistry	magnitude_g1.25	core_040	232	0.5	0.5
broader_chemistry	magnitude_g1.25	core_041	939	0.5	0.5
broader_chemistry	magnitude_g1.25	core_042	695	0.5	0.5
broader_chemistry	magnitude_g1.25	core_043	283	0.5	0.5
broader_chemistry	magnitude_g1.25	core_044	918	0.4564270152505447	0.46350762527233114
broader_chemistry	magnitude_g1.25	core_045	904	0.5	0.5
broader_chemistry	magnitude_g1.25	core_048	703	0.5	0.5
broader_chemistry	magnitude_g1.25	core_049	748	0.5	0.5
broader_chemistry	magnitude_g1.25	core_050	1027	0.5365141187925998	0.5365141187925998
broader_chemistry	magnitude_g1.25	core_051	919	0.6207834602829162	0.6207834602829162
broader_chemistry	magnitude_g1.25	core_052	818	0.5501222493887531	0.5501222493887531
broader_chemistry	magnitude_g1.25	core_053	898	0.5	0.5
broader_chemistry	magnitude_g1.25	core_054	242	0.5	0.5
broader_chemistry	magnitude_g1.25	core_056	797	0.5	0.5
broader_chemistry	magnitude_g1.25	core_057	685	0.5	0.5
broader_chemistry	magnitude_g1.25	core_058	566	0.5	0.5
broader_chemistry	magnitude_g1.25	core_060	717	0.5	0.5
broader_chemistry	magnitude_g1.25	core_062	940	0.5	0.5
broader_chemistry	magnitude_g1.25	core_063	1026	0.5	0.5
broader_chemistry	magnitude_g1.25	core_064	691	0.5	0.5
broader_chemistry	magnitude_g1.25	core_065	727	0.5	0.5
broader_chemistry	magnitude_g1.25	core_066	646	0.5	0.5
broader_chemistry	magnitude_g1.25	core_067	869	0.5	0.5
broader_chemistry	magnitude_g1.25	core_069	753	0.5	0.5
broader_chemistry	magnitude_g1.25	core_070	909	0.46864686468646866	0.4691969196919692
broader_chemistry	magnitude_g1.25	core_071	635	0.5	0.5
broader_chemistry	magnitude_g1.25	core_072	847	0.5	0.5
broader_chemistry	magnitude_g1.25	core_073	924	0.5	0.5
broader_chemistry	magnitude_g1.25	core_074	849	0.5	0.5
broader_chemistry	magnitude_g1.25	core_075	1025	0.45414634146341465	0.45414634146341465
broader_chemistry	magnitude_g1.25	core_076	885	0.5	0.5
broader_chemistry	magnitude_g1.25	core_077	642	0.5	0.5
broader_chemistry	magnitude_g1.25	core_078	911	0.5	0.5
broader_chemistry	magnitude_g1.25	core_079	225	0.5	0.5
broader_chemistry	magnitude_g1.25	core_080	870	0.5	0.5
broader_chemistry	magnitude_g1.25	core_081	988	0.5	0.5
broader_chemistry	magnitude_g1.25	core_083	141	0.5	0.5
broader_chemistry	magnitude_g1.25	core_084	718	0.5	0.5
broader_chemistry	magnitude_g1.25	core_085	863	0.5	0.5
broader_chemistry	magnitude_g1.25	core_086	561	0.5	0.5
broader_chemistry	magnitude_g1.25	core_088	713	0.5	0.5
broader_chemistry	magnitude_g1.25	core_090	334	0.5	0.5
broader_chemistry	magnitude_g1.25	core_091	779	0.5	0.5
broader_chemistry	magnitude_g1.25	core_092	1024	0.5	0.5
broader_chemistry	magnitude_g1.25	core_093	748	0.5	0.5
broader_chemistry	magnitude_g1.25	core_094	935	0.5	0.5
broader_chemistry	magnitude_g1.25	core_095	913	0.5	0.5
broader_chemistry	magnitude_g1.25	core_096	920	0.47554347826086957	0.475
broader_chemistry	magnitude_g1.25	core_097	623	0.5	0.5
broader_chemistry	magnitude_g1.25	core_098	880	0.5	0.5
broader_chemistry	magnitude_g1.25	core_099	500	0.5	0.5
broader_chemistry	magnitude_g1.25	core_102	876	0.5	0.5
broader_chemistry	magnitude_g1.25	core_103	912	0.5	0.5
broader_chemistry	magnitude_g1.25	core_104	888	0.5	0.5
broader_chemistry	magnitude_g1.25	core_107	736	0.5	0.5
broader_chemistry	magnitude_g1.25	core_108	653	0.5	0.5
broader_chemistry	magnitude_g1.25	core_110	958	0.5	0.5
broader_chemistry	magnitude_g1.25	core_111	1004	0.5	0.5
broader_chemistry	magnitude_g1.25	core_112	731	0.5	0.5
broader_chemistry	magnitude_g1.25	core_113	977	0.5	0.5
broader_chemistry	magnitude_g1.25	core_114	869	0.5	0.5
broader_chemistry	magnitude_g1.25	core_115	915	0.5	0.5
broader_chemistry	magnitude_g1.25	core_116	368	0.5	0.5
broader_chemistry	magnitude_g1.25	core_117	536	0.5	0.5
broader_chemistry	magnitude_g2.00	core_001	767	0.5	0.5
broader_chemistry	magnitude_g2.00	core_002	819	0.5	0.5
broader_chemistry	magnitude_g2.00	core_004	317	0.5	0.5
broader_chemistry	magnitude_g2.00	core_005	495	0.5	0.5
broader_chemistry	magnitude_g2.00	core_006	952	0.5	0.5
broader_chemistry	magnitude_g2.00	core_007	732	0.5	0.5
broader_chemistry	magnitude_g2.00	core_011	594	0.5	0.5
broader_chemistry	magnitude_g2.00	core_012	742	0.5	0.5
broader_chemistry	magnitude_g2.00	core_013	537	0.5	0.5
broader_chemistry	magnitude_g2.00	core_014	840	0.5	0.5
broader_chemistry	magnitude_g2.00	core_015	514	0.5	0.5
broader_chemistry	magnitude_g2.00	core_016	1000	0.5	0.5
broader_chemistry	magnitude_g2.00	core_017	705	0.5	0.5
broader_chemistry	magnitude_g2.00	core_018	1023	0.5	0.5
broader_chemistry	magnitude_g2.00	core_019	319	0.5	0.5
broader_chemistry	magnitude_g2.00	core_021	410	0.49146341463414633	0.4902439024390244
broader_chemistry	magnitude_g2.00	core_022	724	0.5	0.5
broader_chemistry	magnitude_g2.00	core_023	292	0.5	0.5
broader_chemistry	magnitude_g2.00	core_024	923	0.5	0.5
broader_chemistry	magnitude_g2.00	core_026	957	0.5	0.5
broader_chemistry	magnitude_g2.00	core_027	971	0.5	0.5
broader_chemistry	magnitude_g2.00	core_028	960	0.4583333333333333	0.4583333333333333
broader_chemistry	magnitude_g2.00	core_029	642	0.5	0.5
broader_chemistry	magnitude_g2.00	core_030	957	0.5	0.5
broader_chemistry	magnitude_g2.00	core_032	950	0.5	0.5
broader_chemistry	magnitude_g2.00	core_034	919	0.5	0.5
broader_chemistry	magnitude_g2.00	core_035	920	0.5	0.5
broader_chemistry	magnitude_g2.00	core_037	410	0.5	0.5
broader_chemistry	magnitude_g2.00	core_038	650	0.5	0.5
broader_chemistry	magnitude_g2.00	core_039	984	0.5	0.5
broader_chemistry	magnitude_g2.00	core_040	232	0.5	0.5
broader_chemistry	magnitude_g2.00	core_041	939	0.5	0.5
broader_chemistry	magnitude_g2.00	core_042	695	0.5	0.5
broader_chemistry	magnitude_g2.00	core_043	283	0.5	0.5
broader_chemistry	magnitude_g2.00	core_044	918	0.5277777777777778	0.5332244008714597
broader_chemistry	magnitude_g2.00	core_045	904	0.5	0.5
broader_chemistry	magnitude_g2.00	core_048	703	0.5	0.5
broader_chemistry	magnitude_g2.00	core_049	748	0.5	0.5
broader_chemistry	magnitude_g2.00	core_050	1027	0.6051606621226875	0.6061343719571568
broader_chemistry	magnitude_g2.00	core_051	919	0.6044613710554951	0.6050054406964092
broader_chemistry	magnitude_g2.00	core_052	818	0.508557457212714	0.508557457212714
broader_chemistry	magnitude_g2.00	core_053	898	0.5	0.5
broader_chemistry	magnitude_g2.00	core_054	242	0.5	0.5
broader_chemistry	magnitude_g2.00	core_056	797	0.5	0.5
broader_chemistry	magnitude_g2.00	core_057	685	0.5	0.5
broader_chemistry	magnitude_g2.00	core_058	566	0.5	0.5
broader_chemistry	magnitude_g2.00	core_060	717	0.5	0.5
broader_chemistry	magnitude_g2.00	core_062	940	0.5	0.5
broader_chemistry	magnitude_g2.00	core_063	1026	0.5	0.5
broader_chemistry	magnitude_g2.00	core_064	691	0.5	0.5
broader_chemistry	magnitude_g2.00	core_065	727	0.5	0.5
broader_chemistry	magnitude_g2.00	core_066	646	0.5	0.5
broader_chemistry	magnitude_g2.00	core_067	869	0.5	0.5
broader_chemistry	magnitude_g2.00	core_069	753	0.5	0.5
broader_chemistry	magnitude_g2.00	core_070	909	0.40374037403740376	0.4042904290429043
broader_chemistry	magnitude_g2.00	core_071	635	0.5	0.5
broader_chemistry	magnitude_g2.00	core_072	847	0.5	0.5
broader_chemistry	magnitude_g2.00	core_073	924	0.5	0.5
broader_chemistry	magnitude_g2.00	core_074	849	0.5	0.5
broader_chemistry	magnitude_g2.00	core_075	1025	0.4678048780487805	0.4678048780487805
broader_chemistry	magnitude_g2.00	core_076	885	0.5	0.5
broader_chemistry	magnitude_g2.00	core_077	642	0.5	0.5
broader_chemistry	magnitude_g2.00	core_078	911	0.5	0.5
broader_chemistry	magnitude_g2.00	core_079	225	0.5	0.5
broader_chemistry	magnitude_g2.00	core_080	870	0.5	0.5
broader_chemistry	magnitude_g2.00	core_081	988	0.5	0.5
broader_chemistry	magnitude_g2.00	core_083	141	0.5	0.5
broader_chemistry	magnitude_g2.00	core_084	718	0.5	0.5
broader_chemistry	magnitude_g2.00	core_085	863	0.5	0.5
broader_chemistry	magnitude_g2.00	core_086	561	0.5	0.5
broader_chemistry	magnitude_g2.00	core_088	713	0.5	0.5
broader_chemistry	magnitude_g2.00	core_090	334	0.5	0.5
broader_chemistry	magnitude_g2.00	core_091	779	0.5	0.5
broader_chemistry	magnitude_g2.00	core_092	1024	0.5	0.5
broader_chemistry	magnitude_g2.00	core_093	748	0.5	0.5
broader_chemistry	magnitude_g2.00	core_094	935	0.5	0.5
broader_chemistry	magnitude_g2.00	core_095	913	0.5	0.5
broader_chemistry	magnitude_g2.00	core_096	920	0.49130434782608695	0.49184782608695654
broader_chemistry	magnitude_g2.00	core_097	623	0.5	0.5
broader_chemistry	magnitude_g2.00	core_098	880	0.5	0.5
broader_chemistry	magnitude_g2.00	core_099	500	0.5	0.5
broader_chemistry	magnitude_g2.00	core_102	876	0.5	0.5
broader_chemistry	magnitude_g2.00	core_103	912	0.5	0.5
broader_chemistry	magnitude_g2.00	core_104	888	0.5	0.5
broader_chemistry	magnitude_g2.00	core_107	736	0.5	0.5
broader_chemistry	magnitude_g2.00	core_108	653	0.5	0.5
broader_chemistry	magnitude_g2.00	core_110	958	0.5	0.5
broader_chemistry	magnitude_g2.00	core_111	1004	0.5	0.5
broader_chemistry	magnitude_g2.00	core_112	731	0.5	0.5
broader_chemistry	magnitude_g2.00	core_113	977	0.5	0.5
broader_chemistry	magnitude_g2.00	core_114	869	0.5	0.5
broader_chemistry	magnitude_g2.00	core_115	915	0.5	0.5
broader_chemistry	magnitude_g2.00	core_116	368	0.5	0.5
broader_chemistry	magnitude_g2.00	core_117	536	0.5	0.5
broader_chemistry	ordinal	core_001	767	0.5	0.5
broader_chemistry	ordinal	core_002	819	0.5	0.5
broader_chemistry	ordinal	core_004	317	0.5	0.5
broader_chemistry	ordinal	core_005	495	0.5	0.5
broader_chemistry	ordinal	core_006	952	0.5	0.5
broader_chemistry	ordinal	core_007	732	0.5	0.5
broader_chemistry	ordinal	core_011	594	0.5	0.5
broader_chemistry	ordinal	core_012	742	0.5	0.5
broader_chemistry	ordinal	core_013	537	0.5	0.5
broader_chemistry	ordinal	core_014	840	0.5	0.5
broader_chemistry	ordinal	core_015	514	0.5389105058365758	0.5389105058365758
broader_chemistry	ordinal	core_016	1000	0.469	0.469
broader_chemistry	ordinal	core_017	705	0.5	0.5
broader_chemistry	ordinal	core_018	1023	0.5	0.5
broader_chemistry	ordinal	core_019	319	0.5	0.5
broader_chemistry	ordinal	core_021	410	0.32439024390243903	0.32439024390243903
broader_chemistry	ordinal	core_022	724	0.47582872928176795	0.47582872928176795
broader_chemistry	ordinal	core_023	292	0.5	0.5
broader_chemistry	ordinal	core_024	923	0.5	0.5
broader_chemistry	ordinal	core_026	957	0.5177638453500523	0.5177638453500523
broader_chemistry	ordinal	core_027	971	0.5	0.5
broader_chemistry	ordinal	core_028	960	0.41041666666666665	0.41041666666666665
broader_chemistry	ordinal	core_029	642	0.5	0.5
broader_chemistry	ordinal	core_030	957	0.5	0.5
broader_chemistry	ordinal	core_032	950	0.5	0.5
broader_chemistry	ordinal	core_034	919	0.5	0.5
broader_chemistry	ordinal	core_035	920	0.5	0.5
broader_chemistry	ordinal	core_037	410	0.5	0.5
broader_chemistry	ordinal	core_038	650	0.5	0.5
broader_chemistry	ordinal	core_039	984	0.5	0.5
broader_chemistry	ordinal	core_040	232	0.5	0.5
broader_chemistry	ordinal	core_041	939	0.5	0.5
broader_chemistry	ordinal	core_042	695	0.5	0.5
broader_chemistry	ordinal	core_043	283	0.5	0.5
broader_chemistry	ordinal	core_044	918	0.5	0.5
broader_chemistry	ordinal	core_045	904	0.5	0.5
broader_chemistry	ordinal	core_048	703	0.5	0.5
broader_chemistry	ordinal	core_049	748	0.5	0.5
broader_chemistry	ordinal	core_050	1027	0.5189873417721519	0.5189873417721519
broader_chemistry	ordinal	core_051	919	0.5685527747551686	0.5685527747551686
broader_chemistry	ordinal	core_052	818	0.5904645476772616	0.5904645476772616
broader_chemistry	ordinal	core_053	898	0.5	0.5
broader_chemistry	ordinal	core_054	242	0.5	0.5
broader_chemistry	ordinal	core_056	797	0.5	0.5
broader_chemistry	ordinal	core_057	685	0.5	0.5
broader_chemistry	ordinal	core_058	566	0.5	0.5
broader_chemistry	ordinal	core_060	717	0.5	0.5
broader_chemistry	ordinal	core_062	940	0.5	0.5
broader_chemistry	ordinal	core_063	1026	0.5	0.5
broader_chemistry	ordinal	core_064	691	0.5	0.5
broader_chemistry	ordinal	core_065	727	0.5	0.5
broader_chemistry	ordinal	core_066	646	0.5	0.5
broader_chemistry	ordinal	core_067	869	0.5	0.5
broader_chemistry	ordinal	core_069	753	0.5	0.5
broader_chemistry	ordinal	core_070	909	0.5016501650165016	0.5016501650165016
broader_chemistry	ordinal	core_071	635	0.5	0.5
broader_chemistry	ordinal	core_072	847	0.5	0.5
broader_chemistry	ordinal	core_073	924	0.5	0.5
broader_chemistry	ordinal	core_074	849	0.5	0.5
broader_chemistry	ordinal	core_075	1025	0.5	0.5
broader_chemistry	ordinal	core_076	885	0.5	0.5
broader_chemistry	ordinal	core_077	642	0.5	0.5
broader_chemistry	ordinal	core_078	911	0.5	0.5
broader_chemistry	ordinal	core_079	225	0.5	0.5
broader_chemistry	ordinal	core_080	870	0.5	0.5
broader_chemistry	ordinal	core_081	988	0.5	0.5
broader_chemistry	ordinal	core_083	141	0.5	0.5
broader_chemistry	ordinal	core_084	718	0.5	0.5
broader_chemistry	ordinal	core_085	863	0.5301274623406721	0.5301274623406721
broader_chemistry	ordinal	core_086	561	0.5	0.5
broader_chemistry	ordinal	core_088	713	0.5	0.5
broader_chemistry	ordinal	core_090	334	0.5	0.5
broader_chemistry	ordinal	core_091	779	0.5	0.5
broader_chemistry	ordinal	core_092	1024	0.5	0.5
broader_chemistry	ordinal	core_093	748	0.5	0.5
broader_chemistry	ordinal	core_094	935	0.5	0.5
broader_chemistry	ordinal	core_095	913	0.5	0.5
broader_chemistry	ordinal	core_096	920	0.5391304347826087	0.5391304347826087
broader_chemistry	ordinal	core_097	623	0.5	0.5
