context	arm	exchange_id	point_glpk	point_second	abs_diff	width_glpk	width_second	fixed_glpk	fixed_second	rel_diff_primary_optimum
CNS:SNB-19	magnitude_g1.00	EX_anth_e	0.0	-0.0	0.0	1.9353815449844587e-09	1.9354203864563324e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_cala_e	0.0	-0.0	0.0	1.2025137050514271e-09	1.2023514406322988e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_chol_e	-2.259569854793136	-2.25956985479314	3.9968028886505635e-15	6.091114768125294e-08	6.090514759193866e-08	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_cholp_e	0.0	0.0	0.0	3.189910604366156e-09	3.1899669572510447e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_cit_e	0.0	0.0	0.0	5.232648456904287e-08	5.2327933985907293e-08	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_cmp_e	0.0	0.0	0.0	7.43493784234771e-10	0.0	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_crn_e	-1.5884624574181584e-15	0.0	1.5884624574181584e-15	2.1652769637585655e-07	2.165130875697585e-07	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_cytd_e	0.0	0.0	0.0	7.353150942501292e-10	7.200882112812224e-10	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_dhap_e	0.0	0.0	0.0	2.080425440168524e-09	2.0802310984890937e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_duri_e	0.0	0.0	0.0	7.367629569418786e-10	7.257571210672609e-10	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_fum_e	16.183888144256695	16.18388814416916	8.753531233196554e-11	2.631583377876723e-06	2.631377036266258e-06	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_glcur_e	0.0	0.0	0.0	2.403892014645409e-09	2.0525661170722742e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_gln__L_e	-10.0	-10.0	0.0	7.202512186665899e-08	7.201590968008986e-08	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_glu__L_e	-10.0	-10.0	0.0	4.445854173695807e-08	4.446712864591973e-08	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_gly_e	-6.440750486579894	-6.440750488259078	1.6791839030361189e-09	4.3514468366367964e-06	4.351463998020222e-06	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_glyald_e	0.0	0.0	0.0	4.9462879957663615e-09	4.946368648006683e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_glyc3p_e	0.0	0.0	0.0	2.0342583155436355e-09	2.034102664083548e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_hom__L_e	0.0	-0.0	0.0	0.0	0.0	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_hxan_e	0.0	0.0	0.0	5.504591173166873e-10	5.504718347815185e-10	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_icit_e	0.0	0.0	0.0	3.4068379010016485e-08	3.40658488084955e-08	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_ins_e	0.0	0.0	0.0	4.2203449197286995e-10	4.194518066213959e-10	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_lac__L_e	11.058772080916109	11.058772080867564	4.8544279707130045e-11	1.0249677785623135e-05	1.0249360663294738e-05	False	False	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_leu__L_e	-1.7922337326704476	-1.7922337326704487	1.1102230246251565e-15	5.747544062906229e-08	5.747054165894383e-08	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_lys__L_e	-1.945226570884162	-1.9452265708841634	1.3322676295501878e-15	1.434633873920177e-07	1.4344919763153996e-07	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_mal__L_e	0.0	-0.0	0.0	8.642729058699504e-08	8.641946180887317e-08	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_met__L_e	-4.271588377036411	-4.27158837673457	3.0184121868614966e-10	1.0838328780238271e-05	1.0838346112151953e-05	False	False	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_nac_e	6.121074267216385e-15	-0.0	6.121074267216385e-15	9.402873626285453e-09	9.4029228847603e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_ncam_e	0.0	0.0	0.0	6.344103730888828e-08	6.343109848483408e-08	True	True	2.305634197893093e-15
