panel	arm	metabolite_id	eligible_pairs	point_C	interval_C
broader_chemistry	magnitude_g1.00	core_051	46	0.6739130434782609	0.6739130434782609
broader_chemistry	magnitude_g1.00	core_052	45	0.4222222222222222	0.4222222222222222
broader_chemistry	magnitude_g1.00	core_053	45	0.5	0.5
broader_chemistry	magnitude_g1.00	core_054	13	0.5	0.5
broader_chemistry	magnitude_g1.00	core_056	44	0.5	0.5
broader_chemistry	magnitude_g1.00	core_057	12	0.5	0.5
broader_chemistry	magnitude_g1.00	core_058	19	0.5	0.5
broader_chemistry	magnitude_g1.00	core_060	20	0.5	0.5
broader_chemistry	magnitude_g1.00	core_062	50	0.5	0.5
broader_chemistry	magnitude_g1.00	core_063	52	0.5	0.5
broader_chemistry	magnitude_g1.00	core_064	37	0.5	0.5
broader_chemistry	magnitude_g1.00	core_065	39	0.5	0.5
broader_chemistry	magnitude_g1.00	core_066	34	0.5	0.5
broader_chemistry	magnitude_g1.00	core_067	40	0.5	0.5
broader_chemistry	magnitude_g1.00	core_069	44	0.5	0.5
broader_chemistry	magnitude_g1.00	core_070	51	0.43137254901960786	0.43137254901960786
broader_chemistry	magnitude_g1.00	core_071	33	0.5	0.5
broader_chemistry	magnitude_g1.00	core_072	44	0.5	0.5
broader_chemistry	magnitude_g1.00	core_073	49	0.5	0.5
broader_chemistry	magnitude_g1.00	core_074	45	0.5	0.5
broader_chemistry	magnitude_g1.00	core_075	49	0.3163265306122449	0.3163265306122449
broader_chemistry	magnitude_g1.00	core_076	40	0.5	0.5
broader_chemistry	magnitude_g1.00	core_077	40	0.5	0.5
broader_chemistry	magnitude_g1.00	core_078	49	0.5	0.5
broader_chemistry	magnitude_g1.00	core_080	51	0.5	0.5
broader_chemistry	magnitude_g1.00	core_081	50	0.5	0.5
broader_chemistry	magnitude_g1.00	core_083	23	0.5	0.5
broader_chemistry	magnitude_g1.00	core_084	35	0.5	0.5
broader_chemistry	magnitude_g1.00	core_085	44	0.5	0.5
broader_chemistry	magnitude_g1.00	core_086	37	0.5	0.5
broader_chemistry	magnitude_g1.00	core_088	36	0.5	0.5
broader_chemistry	magnitude_g1.00	core_090	27	0.5	0.5
broader_chemistry	magnitude_g1.00	core_091	41	0.5	0.5
broader_chemistry	magnitude_g1.00	core_092	53	0.5	0.5
broader_chemistry	magnitude_g1.00	core_093	38	0.5	0.5
broader_chemistry	magnitude_g1.00	core_094	45	0.5	0.5
broader_chemistry	magnitude_g1.00	core_095	48	0.5	0.5
broader_chemistry	magnitude_g1.00	core_096	47	0.6808510638297872	0.6808510638297872
broader_chemistry	magnitude_g1.00	core_097	31	0.5	0.5
broader_chemistry	magnitude_g1.00	core_098	48	0.5	0.5
broader_chemistry	magnitude_g1.00	core_099	37	0.5	0.5
broader_chemistry	magnitude_g1.00	core_102	49	0.5	0.5
broader_chemistry	magnitude_g1.00	core_103	52	0.5	0.5
broader_chemistry	magnitude_g1.00	core_104	50	0.5	0.5
broader_chemistry	magnitude_g1.00	core_107	18	0.5	0.5
broader_chemistry	magnitude_g1.00	core_108	34	0.5	0.5
broader_chemistry	magnitude_g1.00	core_110	46	0.5	0.5
broader_chemistry	magnitude_g1.00	core_111	54	0.5	0.5
broader_chemistry	magnitude_g1.00	core_112	44	0.5	0.5
broader_chemistry	magnitude_g1.00	core_113	52	0.5	0.5
broader_chemistry	magnitude_g1.00	core_114	44	0.5	0.5
broader_chemistry	magnitude_g1.00	core_115	47	0.5	0.5
broader_chemistry	magnitude_g1.00	core_116	14	0.5	0.5
broader_chemistry	magnitude_g1.00	core_117	37	0.5	0.5
broader_chemistry	magnitude_g1.25	core_001	27	0.5	0.5
broader_chemistry	magnitude_g1.25	core_002	23	0.5	0.5
broader_chemistry	magnitude_g1.25	core_004	13	0.5	0.5
broader_chemistry	magnitude_g1.25	core_005	7	0.5	0.5
broader_chemistry	magnitude_g1.25	core_006	45	0.5	0.5
broader_chemistry	magnitude_g1.25	core_007	27	0.5	0.5
broader_chemistry	magnitude_g1.25	core_011	34	0.5	0.5
broader_chemistry	magnitude_g1.25	core_012	29	0.5	0.5
broader_chemistry	magnitude_g1.25	core_013	34	0.5	0.5
broader_chemistry	magnitude_g1.25	core_014	38	0.5	0.5
broader_chemistry	magnitude_g1.25	core_015	20	0.5	0.5
broader_chemistry	magnitude_g1.25	core_016	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_017	18	0.5	0.5
broader_chemistry	magnitude_g1.25	core_018	54	0.5	0.5
broader_chemistry	magnitude_g1.25	core_019	26	0.5	0.5
broader_chemistry	magnitude_g1.25	core_021	11	0.45454545454545453	0.45454545454545453
broader_chemistry	magnitude_g1.25	core_022	38	0.5	0.5
broader_chemistry	magnitude_g1.25	core_023	23	0.5	0.5
broader_chemistry	magnitude_g1.25	core_024	53	0.5	0.5
broader_chemistry	magnitude_g1.25	core_026	47	0.5	0.5
broader_chemistry	magnitude_g1.25	core_027	49	0.5	0.5
broader_chemistry	magnitude_g1.25	core_028	49	0.5	0.5
broader_chemistry	magnitude_g1.25	core_029	26	0.5	0.5
broader_chemistry	magnitude_g1.25	core_030	45	0.5	0.5
broader_chemistry	magnitude_g1.25	core_032	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_034	30	0.5	0.5
broader_chemistry	magnitude_g1.25	core_035	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_037	24	0.5	0.5
broader_chemistry	magnitude_g1.25	core_038	39	0.5	0.5
broader_chemistry	magnitude_g1.25	core_039	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_040	6	0.5	0.5
broader_chemistry	magnitude_g1.25	core_041	48	0.5	0.5
broader_chemistry	magnitude_g1.25	core_042	38	0.5	0.5
broader_chemistry	magnitude_g1.25	core_043	12	0.5	0.5
broader_chemistry	magnitude_g1.25	core_044	46	0.5760869565217391	0.5760869565217391
broader_chemistry	magnitude_g1.25	core_045	43	0.5	0.5
broader_chemistry	magnitude_g1.25	core_048	32	0.5	0.5
broader_chemistry	magnitude_g1.25	core_049	41	0.5	0.5
broader_chemistry	magnitude_g1.25	core_050	53	0.5754716981132075	0.5754716981132075
broader_chemistry	magnitude_g1.25	core_051	46	0.6304347826086957	0.6304347826086957
broader_chemistry	magnitude_g1.25	core_052	45	0.5222222222222223	0.5222222222222223
broader_chemistry	magnitude_g1.25	core_053	45	0.5	0.5
broader_chemistry	magnitude_g1.25	core_054	13	0.5	0.5
broader_chemistry	magnitude_g1.25	core_056	44	0.5	0.5
broader_chemistry	magnitude_g1.25	core_057	12	0.5	0.5
broader_chemistry	magnitude_g1.25	core_058	19	0.5	0.5
broader_chemistry	magnitude_g1.25	core_060	20	0.5	0.5
broader_chemistry	magnitude_g1.25	core_062	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_063	52	0.5	0.5
broader_chemistry	magnitude_g1.25	core_064	37	0.5	0.5
broader_chemistry	magnitude_g1.25	core_065	39	0.5	0.5
broader_chemistry	magnitude_g1.25	core_066	34	0.5	0.5
broader_chemistry	magnitude_g1.25	core_067	40	0.5	0.5
broader_chemistry	magnitude_g1.25	core_069	44	0.5	0.5
broader_chemistry	magnitude_g1.25	core_070	51	0.39215686274509803	0.39215686274509803
broader_chemistry	magnitude_g1.25	core_071	33	0.5	0.5
broader_chemistry	magnitude_g1.25	core_072	44	0.5	0.5
broader_chemistry	magnitude_g1.25	core_073	49	0.5	0.5
broader_chemistry	magnitude_g1.25	core_074	45	0.5	0.5
broader_chemistry	magnitude_g1.25	core_075	49	0.35714285714285715	0.35714285714285715
broader_chemistry	magnitude_g1.25	core_076	40	0.5	0.5
broader_chemistry	magnitude_g1.25	core_077	40	0.5	0.5
broader_chemistry	magnitude_g1.25	core_078	49	0.5	0.5
broader_chemistry	magnitude_g1.25	core_080	51	0.5	0.5
broader_chemistry	magnitude_g1.25	core_081	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_083	23	0.5	0.5
broader_chemistry	magnitude_g1.25	core_084	35	0.5	0.5
broader_chemistry	magnitude_g1.25	core_085	44	0.5	0.5
broader_chemistry	magnitude_g1.25	core_086	37	0.5	0.5
broader_chemistry	magnitude_g1.25	core_088	36	0.5	0.5
broader_chemistry	magnitude_g1.25	core_090	27	0.5	0.5
broader_chemistry	magnitude_g1.25	core_091	41	0.5	0.5
broader_chemistry	magnitude_g1.25	core_092	53	0.5	0.5
broader_chemistry	magnitude_g1.25	core_093	38	0.5	0.5
broader_chemistry	magnitude_g1.25	core_094	45	0.5	0.5
broader_chemistry	magnitude_g1.25	core_095	48	0.5	0.5
broader_chemistry	magnitude_g1.25	core_096	47	0.5106382978723404	0.5106382978723404
broader_chemistry	magnitude_g1.25	core_097	31	0.5	0.5
broader_chemistry	magnitude_g1.25	core_098	48	0.5	0.5
broader_chemistry	magnitude_g1.25	core_099	37	0.5	0.5
broader_chemistry	magnitude_g1.25	core_102	49	0.5	0.5
broader_chemistry	magnitude_g1.25	core_103	52	0.5	0.5
broader_chemistry	magnitude_g1.25	core_104	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_107	18	0.5	0.5
broader_chemistry	magnitude_g1.25	core_108	34	0.5	0.5
broader_chemistry	magnitude_g1.25	core_110	46	0.5	0.5
broader_chemistry	magnitude_g1.25	core_111	54	0.5	0.5
broader_chemistry	magnitude_g1.25	core_112	44	0.5	0.5
broader_chemistry	magnitude_g1.25	core_113	52	0.5	0.5
broader_chemistry	magnitude_g1.25	core_114	44	0.5	0.5
broader_chemistry	magnitude_g1.25	core_115	47	0.5	0.5
broader_chemistry	magnitude_g1.25	core_116	14	0.5	0.5
broader_chemistry	magnitude_g1.25	core_117	37	0.5	0.5
broader_chemistry	magnitude_g2.00	core_001	27	0.5	0.5
broader_chemistry	magnitude_g2.00	core_002	23	0.5	0.5
broader_chemistry	magnitude_g2.00	core_004	13	0.5	0.5
broader_chemistry	magnitude_g2.00	core_005	7	0.5	0.5
broader_chemistry	magnitude_g2.00	core_006	45	0.5	0.5
broader_chemistry	magnitude_g2.00	core_007	27	0.5	0.5
broader_chemistry	magnitude_g2.00	core_011	34	0.5	0.5
broader_chemistry	magnitude_g2.00	core_012	29	0.5	0.5
broader_chemistry	magnitude_g2.00	core_013	34	0.5	0.5
broader_chemistry	magnitude_g2.00	core_014	38	0.5	0.5
broader_chemistry	magnitude_g2.00	core_015	20	0.5	0.5
broader_chemistry	magnitude_g2.00	core_016	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_017	18	0.5	0.5
broader_chemistry	magnitude_g2.00	core_018	54	0.5	0.5
broader_chemistry	magnitude_g2.00	core_019	26	0.5	0.5
broader_chemistry	magnitude_g2.00	core_021	11	0.5909090909090909	0.5909090909090909
broader_chemistry	magnitude_g2.00	core_022	38	0.5	0.5
broader_chemistry	magnitude_g2.00	core_023	23	0.5	0.5
broader_chemistry	magnitude_g2.00	core_024	53	0.5	0.5
broader_chemistry	magnitude_g2.00	core_026	47	0.5	0.5
broader_chemistry	magnitude_g2.00	core_027	49	0.5	0.5
broader_chemistry	magnitude_g2.00	core_028	49	0.5	0.5
broader_chemistry	magnitude_g2.00	core_029	26	0.5	0.5
broader_chemistry	magnitude_g2.00	core_030	45	0.5	0.5
broader_chemistry	magnitude_g2.00	core_032	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_034	30	0.5	0.5
broader_chemistry	magnitude_g2.00	core_035	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_037	24	0.5	0.5
broader_chemistry	magnitude_g2.00	core_038	39	0.5	0.5
broader_chemistry	magnitude_g2.00	core_039	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_040	6	0.5	0.5
broader_chemistry	magnitude_g2.00	core_041	48	0.5	0.5
broader_chemistry	magnitude_g2.00	core_042	38	0.5	0.5
broader_chemistry	magnitude_g2.00	core_043	12	0.5	0.5
broader_chemistry	magnitude_g2.00	core_044	46	0.6630434782608695	0.6630434782608695
broader_chemistry	magnitude_g2.00	core_045	43	0.5	0.5
broader_chemistry	magnitude_g2.00	core_048	32	0.5	0.5
broader_chemistry	magnitude_g2.00	core_049	41	0.5	0.5
broader_chemistry	magnitude_g2.00	core_050	53	0.5849056603773585	0.5849056603773585
broader_chemistry	magnitude_g2.00	core_051	46	0.5652173913043478	0.5652173913043478
broader_chemistry	magnitude_g2.00	core_052	45	0.5	0.5
broader_chemistry	magnitude_g2.00	core_053	45	0.5	0.5
broader_chemistry	magnitude_g2.00	core_054	13	0.5	0.5
broader_chemistry	magnitude_g2.00	core_056	44	0.5	0.5
broader_chemistry	magnitude_g2.00	core_057	12	0.5	0.5
broader_chemistry	magnitude_g2.00	core_058	19	0.5	0.5
broader_chemistry	magnitude_g2.00	core_060	20	0.5	0.5
broader_chemistry	magnitude_g2.00	core_062	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_063	52	0.5	0.5
broader_chemistry	magnitude_g2.00	core_064	37	0.5	0.5
broader_chemistry	magnitude_g2.00	core_065	39	0.5	0.5
broader_chemistry	magnitude_g2.00	core_066	34	0.5	0.5
broader_chemistry	magnitude_g2.00	core_067	40	0.5	0.5
broader_chemistry	magnitude_g2.00	core_069	44	0.5	0.5
broader_chemistry	magnitude_g2.00	core_070	51	0.6176470588235294	0.6176470588235294
broader_chemistry	magnitude_g2.00	core_071	33	0.5	0.5
broader_chemistry	magnitude_g2.00	core_072	44	0.5	0.5
broader_chemistry	magnitude_g2.00	core_073	49	0.5	0.5
broader_chemistry	magnitude_g2.00	core_074	45	0.5	0.5
broader_chemistry	magnitude_g2.00	core_075	49	0.336734693877551	0.336734693877551
broader_chemistry	magnitude_g2.00	core_076	40	0.5	0.5
broader_chemistry	magnitude_g2.00	core_077	40	0.5	0.5
broader_chemistry	magnitude_g2.00	core_078	49	0.5	0.5
broader_chemistry	magnitude_g2.00	core_080	51	0.5	0.5
broader_chemistry	magnitude_g2.00	core_081	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_083	23	0.5	0.5
broader_chemistry	magnitude_g2.00	core_084	35	0.5	0.5
broader_chemistry	magnitude_g2.00	core_085	44	0.5	0.5
broader_chemistry	magnitude_g2.00	core_086	37	0.5	0.5
broader_chemistry	magnitude_g2.00	core_088	36	0.5	0.5
broader_chemistry	magnitude_g2.00	core_090	27	0.5	0.5
broader_chemistry	magnitude_g2.00	core_091	41	0.5	0.5
broader_chemistry	magnitude_g2.00	core_092	53	0.5	0.5
broader_chemistry	magnitude_g2.00	core_093	38	0.5	0.5
broader_chemistry	magnitude_g2.00	core_094	45	0.5	0.5
broader_chemistry	magnitude_g2.00	core_095	48	0.5	0.5
broader_chemistry	magnitude_g2.00	core_096	47	0.5425531914893617	0.5425531914893617
broader_chemistry	magnitude_g2.00	core_097	31	0.5	0.5
broader_chemistry	magnitude_g2.00	core_098	48	0.5	0.5
broader_chemistry	magnitude_g2.00	core_099	37	0.5	0.5
broader_chemistry	magnitude_g2.00	core_102	49	0.5	0.5
broader_chemistry	magnitude_g2.00	core_103	52	0.5	0.5
broader_chemistry	magnitude_g2.00	core_104	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_107	18	0.5	0.5
broader_chemistry	magnitude_g2.00	core_108	34	0.5	0.5
broader_chemistry	magnitude_g2.00	core_110	46	0.5	0.5
broader_chemistry	magnitude_g2.00	core_111	54	0.5	0.5
broader_chemistry	magnitude_g2.00	core_112	44	0.5	0.5
broader_chemistry	magnitude_g2.00	core_113	52	0.5	0.5
broader_chemistry	magnitude_g2.00	core_114	44	0.5	0.5
broader_chemistry	magnitude_g2.00	core_115	47	0.5	0.5
broader_chemistry	magnitude_g2.00	core_116	14	0.5	0.5
broader_chemistry	magnitude_g2.00	core_117	37	0.5	0.5
broader_chemistry	ordinal	core_001	27	0.5	0.5
broader_chemistry	ordinal	core_002	23	0.5	0.5
broader_chemistry	ordinal	core_004	13	0.5	0.5
broader_chemistry	ordinal	core_005	7	0.5	0.5
broader_chemistry	ordinal	core_006	45	0.5	0.5
broader_chemistry	ordinal	core_007	27	0.5	0.5
broader_chemistry	ordinal	core_011	34	0.3088235294117647	0.3088235294117647
broader_chemistry	ordinal	core_012	29	0.5	0.5
broader_chemistry	ordinal	core_013	34	0.5	0.5
broader_chemistry	ordinal	core_014	38	0.5	0.5
broader_chemistry	ordinal	core_015	20	0.575	0.575
broader_chemistry	ordinal	core_016	50	0.37	0.37
broader_chemistry	ordinal	core_017	18	0.5	0.5
broader_chemistry	ordinal	core_018	54	0.5	0.5
broader_chemistry	ordinal	core_019	26	0.5	0.5
broader_chemistry	ordinal	core_021	11	0.4090909090909091	0.4090909090909091
broader_chemistry	ordinal	core_022	38	0.40789473684210525	0.40789473684210525
broader_chemistry	ordinal	core_023	23	0.5	0.5
broader_chemistry	ordinal	core_024	53	0.5	0.5
broader_chemistry	ordinal	core_026	47	0.5957446808510638	0.5957446808510638
broader_chemistry	ordinal	core_027	49	0.5	0.5
broader_chemistry	ordinal	core_028	49	0.47959183673469385	0.47959183673469385
broader_chemistry	ordinal	core_029	26	0.5	0.5
broader_chemistry	ordinal	core_030	45	0.5	0.5
broader_chemistry	ordinal	core_032	50	0.5	0.5
broader_chemistry	ordinal	core_034	30	0.5	0.5
broader_chemistry	ordinal	core_035	50	0.5	0.5
broader_chemistry	ordinal	core_037	24	0.5	0.5
broader_chemistry	ordinal	core_038	39	0.5	0.5
broader_chemistry	ordinal	core_039	50	0.5	0.5
broader_chemistry	ordinal	core_040	6	0.5	0.5
broader_chemistry	ordinal	core_041	48	0.5	0.5
broader_chemistry	ordinal	core_042	38	0.5	0.5
broader_chemistry	ordinal	core_043	12	0.5	0.5
broader_chemistry	ordinal	core_044	46	0.5	0.5
broader_chemistry	ordinal	core_045	43	0.5	0.5
broader_chemistry	ordinal	core_048	32	0.5	0.5
broader_chemistry	ordinal	core_049	41	0.5	0.5
broader_chemistry	ordinal	core_050	53	0.4339622641509434	0.4339622641509434
broader_chemistry	ordinal	core_051	46	0.44565217391304346	0.44565217391304346
broader_chemistry	ordinal	core_052	45	0.5666666666666667	0.5666666666666667
broader_chemistry	ordinal	core_053	45	0.5	0.5
broader_chemistry	ordinal	core_054	13	0.5	0.5
broader_chemistry	ordinal	core_056	44	0.5	0.5
broader_chemistry	ordinal	core_057	12	0.5	0.5
broader_chemistry	ordinal	core_058	19	0.5	0.5
broader_chemistry	ordinal	core_060	20	0.5	0.5
broader_chemistry	ordinal	core_062	50	0.5	0.5
broader_chemistry	ordinal	core_063	52	0.5	0.5
broader_chemistry	ordinal	core_064	37	0.5	0.5
broader_chemistry	ordinal	core_065	39	0.5	0.5
broader_chemistry	ordinal	core_066	34	0.5	0.5
broader_chemistry	ordinal	core_067	40	0.5	0.5
broader_chemistry	ordinal	core_069	44	0.5	0.5
broader_chemistry	ordinal	core_070	51	0.43137254901960786	0.43137254901960786
broader_chemistry	ordinal	core_071	33	0.5	0.5
broader_chemistry	ordinal	core_072	44	0.5	0.5
broader_chemistry	ordinal	core_073	49	0.5	0.5
broader_chemistry	ordinal	core_074	45	0.5	0.5
broader_chemistry	ordinal	core_075	49	0.5	0.5
broader_chemistry	ordinal	core_076	40	0.5	0.5
broader_chemistry	ordinal	core_077	40	0.5	0.5
broader_chemistry	ordinal	core_078	49	0.5	0.5
broader_chemistry	ordinal	core_080	51	0.5	0.5
broader_chemistry	ordinal	core_081	50	0.5	0.5
broader_chemistry	ordinal	core_083	23	0.5	0.5
broader_chemistry	ordinal	core_084	35	0.5	0.5
broader_chemistry	ordinal	core_085	44	0.5	0.5
broader_chemistry	ordinal	core_086	37	0.5	0.5
broader_chemistry	ordinal	core_088	36	0.5	0.5
broader_chemistry	ordinal	core_090	27	0.5	0.5
broader_chemistry	ordinal	core_091	41	0.5	0.5
broader_chemistry	ordinal	core_092	53	0.5	0.5
broader_chemistry	ordinal	core_093	38	0.5	0.5
broader_chemistry	ordinal	core_094	45	0.5	0.5
broader_chemistry	ordinal	core_095	48	0.5	0.5
broader_chemistry	ordinal	core_096	47	0.46808510638297873	0.46808510638297873
broader_chemistry	ordinal	core_097	31	0.5	0.5
broader_chemistry	ordinal	core_098	48	0.5	0.5
broader_chemistry	ordinal	core_099	37	0.5	0.5
broader_chemistry	ordinal	core_102	49	0.45918367346938777	0.45918367346938777
broader_chemistry	ordinal	core_103	52	0.5	0.5
broader_chemistry	ordinal	core_104	50	0.5	0.5
broader_chemistry	ordinal	core_107	18	0.5	0.5
broader_chemistry	ordinal	core_108	34	0.5	0.5
broader_chemistry	ordinal	core_110	46	0.5	0.5
broader_chemistry	ordinal	core_111	54	0.5	0.5
broader_chemistry	ordinal	core_112	44	0.5	0.5
broader_chemistry	ordinal	core_113	52	0.5	0.5
broader_chemistry	ordinal	core_114	44	0.5	0.5
broader_chemistry	ordinal	core_115	47	0.5	0.5
broader_chemistry	ordinal	core_116	14	0.5	0.5
broader_chemistry	ordinal	core_117	37	0.5	0.5
broader_chemistry	uniform_pfba	core_001	27	0.5	0.5
broader_chemistry	uniform_pfba	core_002	23	0.5	0.5
broader_chemistry	uniform_pfba	core_004	13	0.5	0.5
broader_chemistry	uniform_pfba	core_005	7	0.5	0.5
broader_chemistry	uniform_pfba	core_006	45	0.5	0.5
broader_chemistry	uniform_pfba	core_007	27	0.5	0.5
broader_chemistry	uniform_pfba	core_011	34	0.5	0.5
broader_chemistry	uniform_pfba	core_012	29	0.5	0.5
broader_chemistry	uniform_pfba	core_013	34	0.5	0.5
broader_chemistry	uniform_pfba	core_014	38	0.5	0.5
broader_chemistry	uniform_pfba	core_015	20	0.5	0.5
broader_chemistry	uniform_pfba	core_016	50	0.5	0.5
broader_chemistry	uniform_pfba	core_017	18	0.5	0.5
broader_chemistry	uniform_pfba	core_018	54	0.5	0.5
broader_chemistry	uniform_pfba	core_019	26	0.5	0.5
broader_chemistry	uniform_pfba	core_021	11	0.5	0.5
broader_chemistry	uniform_pfba	core_022	38	0.5	0.5
broader_chemistry	uniform_pfba	core_023	23	0.5	0.5
broader_chemistry	uniform_pfba	core_024	53	0.5	0.5
broader_chemistry	uniform_pfba	core_026	47	0.5	0.5
broader_chemistry	uniform_pfba	core_027	49	0.5	0.5
broader_chemistry	uniform_pfba	core_028	49	0.5	0.5
broader_chemistry	uniform_pfba	core_029	26	0.5	0.5
broader_chemistry	uniform_pfba	core_030	45	0.5	0.5
broader_chemistry	uniform_pfba	core_032	50	0.5	0.5
broader_chemistry	uniform_pfba	core_034	30	0.5	0.5
broader_chemistry	uniform_pfba	core_035	50	0.5	0.5
broader_chemistry	uniform_pfba	core_037	24	0.5	0.5
broader_chemistry	uniform_pfba	core_038	39	0.5	0.5
broader_chemistry	uniform_pfba	core_039	50	0.5	0.5
broader_chemistry	uniform_pfba	core_040	6	0.5	0.5
broader_chemistry	uniform_pfba	core_041	48	0.5	0.5
broader_chemistry	uniform_pfba	core_042	38	0.5	0.5
broader_chemistry	uniform_pfba	core_043	12	0.5	0.5
broader_chemistry	uniform_pfba	core_044	46	0.5	0.5
broader_chemistry	uniform_pfba	core_045	43	0.5	0.5
broader_chemistry	uniform_pfba	core_048	32	0.5	0.5
broader_chemistry	uniform_pfba	core_049	41	0.5	0.5
broader_chemistry	uniform_pfba	core_050	53	0.5	0.5
broader_chemistry	uniform_pfba	core_051	46	0.5	0.5
broader_chemistry	uniform_pfba	core_052	45	0.5	0.5
broader_chemistry	uniform_pfba	core_053	45	0.5	0.5
broader_chemistry	uniform_pfba	core_054	13	0.5	0.5
broader_chemistry	uniform_pfba	core_056	44	0.5	0.5
broader_chemistry	uniform_pfba	core_057	12	0.5	0.5
broader_chemistry	uniform_pfba	core_058	19	0.5	0.5
broader_chemistry	uniform_pfba	core_060	20	0.5	0.5
broader_chemistry	uniform_pfba	core_062	50	0.5	0.5
broader_chemistry	uniform_pfba	core_063	52	0.5	0.5
broader_chemistry	uniform_pfba	core_064	37	0.5	0.5
broader_chemistry	uniform_pfba	core_065	39	0.5	0.5
broader_chemistry	uniform_pfba	core_066	34	0.5	0.5
broader_chemistry	uniform_pfba	core_067	40	0.5	0.5
broader_chemistry	uniform_pfba	core_069	44	0.5	0.5
broader_chemistry	uniform_pfba	core_070	51	0.5	0.5
broader_chemistry	uniform_pfba	core_071	33	0.5	0.5
broader_chemistry	uniform_pfba	core_072	44	0.5	0.5
broader_chemistry	uniform_pfba	core_073	49	0.5	0.5
broader_chemistry	uniform_pfba	core_074	45	0.5	0.5
broader_chemistry	uniform_pfba	core_075	49	0.5	0.5
broader_chemistry	uniform_pfba	core_076	40	0.5	0.5
broader_chemistry	uniform_pfba	core_077	40	0.5	0.5
broader_chemistry	uniform_pfba	core_078	49	0.5	0.5
broader_chemistry	uniform_pfba	core_080	51	0.5	0.5
broader_chemistry	uniform_pfba	core_081	50	0.5	0.5
broader_chemistry	uniform_pfba	core_083	23	0.5	0.5
broader_chemistry	uniform_pfba	core_084	35	0.5	0.5
broader_chemistry	uniform_pfba	core_085	44	0.5	0.5
broader_chemistry	uniform_pfba	core_086	37	0.5	0.5
broader_chemistry	uniform_pfba	core_088	36	0.5	0.5
broader_chemistry	uniform_pfba	core_090	27	0.5	0.5
broader_chemistry	uniform_pfba	core_091	41	0.5	0.5
broader_chemistry	uniform_pfba	core_092	53	0.5	0.5
broader_chemistry	uniform_pfba	core_093	38	0.5	0.5
broader_chemistry	uniform_pfba	core_094	45	0.5	0.5
broader_chemistry	uniform_pfba	core_095	48	0.5	0.5
broader_chemistry	uniform_pfba	core_096	47	0.5	0.5
broader_chemistry	uniform_pfba	core_097	31	0.5	0.5
broader_chemistry	uniform_pfba	core_098	48	0.5	0.5
broader_chemistry	uniform_pfba	core_099	37	0.5	0.5
broader_chemistry	uniform_pfba	core_102	49	0.5	0.5
broader_chemistry	uniform_pfba	core_103	52	0.5	0.5
broader_chemistry	uniform_pfba	core_104	50	0.5	0.5
broader_chemistry	uniform_pfba	core_107	18	0.5	0.5
broader_chemistry	uniform_pfba	core_108	34	0.5	0.5
broader_chemistry	uniform_pfba	core_110	46	0.5	0.5
broader_chemistry	uniform_pfba	core_111	54	0.5	0.5
broader_chemistry	uniform_pfba	core_112	44	0.5	0.5
broader_chemistry	uniform_pfba	core_113	52	0.5	0.5
broader_chemistry	uniform_pfba	core_114	44	0.5	0.5
broader_chemistry	uniform_pfba	core_115	47	0.5	0.5
broader_chemistry	uniform_pfba	core_116	14	0.5	0.5
broader_chemistry	uniform_pfba	core_117	37	0.5	0.5
