context	arm	exchange_id	B0_low	B0_high	B1_low	B1_high	B2_low	B2_high	B0_width	B1_width	B2_width	B0_fixed	B1_fixed	B2_fixed	B0_to_B1_width_contraction	B1_to_B2_width_contraction	first_fixed_stage	B0_B1_nesting_violation	B1_B2_nesting_violation	saved_point_containment_violation
RE:TK-10	magnitude_g1.25	EX_met__L_e	-10.0	-0.25134913160603034	-0.25134967133112607	-0.25134913160602723	-0.2513491563743824	-0.2513491316060359	9.74865086839397	5.397250988359303e-07	2.476834648490467e-08	False	True	True	9.748650328668871	5.149567523510257e-07	first_fixed_B1	3.1086244689504383e-15	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_nac_e	0.0	13.102318151496293	0.0	9.437644940006443e-08	0.0	4.5873850555533965e-09	13.102318151496293	9.437644940006443e-08	4.5873850555533965e-09	False	True	True	13.102318057119843	8.978906434451104e-08	first_fixed_B1	0.0	0.0	1.5679149337784777e-15
RE:TK-10	magnitude_g1.25	EX_ncam_e	-10.0	1.7763568394002505e-15	-5.048626504905339e-07	3.471289570982759e-13	-2.332158716577742e-08	1.3944821225953615e-21	10.000000000000002	5.048629976194909e-07	2.3321587165778813e-08	False	True	True	9.999999495137004	4.815414104537122e-07	first_fixed_B1	3.4535260025887565e-13	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_orn_e	0.0	126.956104069454	0.0	2.2413889935616875e-07	0.0	1.1042612098576714e-08	126.956104069454	2.2413889935616875e-07	1.1042612098576714e-08	False	True	True	126.9561038453151	2.1309628725759204e-07	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_orot_e	0.0	18.897369450738463	0.0	1.610518266358241e-08	0.0	7.896898636043341e-10	18.897369450738463	1.610518266358241e-08	7.896898636043341e-10	False	True	True	18.89736943463328	1.5315492799978073e-08	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_phe__L_e	-10.0	-0.4262018441052131	-0.4262023838327911	-0.42620184410515677	-0.4262018693324447	-0.4262018441052165	9.573798155894787	5.397276343077628e-07	2.5227228195312534e-08	False	True	True	9.573797616167152	5.145004061124503e-07	first_fixed_B1	5.6343818499726694e-14	0.0	1.7208456881689926e-15
RE:TK-10	magnitude_g1.25	EX_pro__L_e	-10.0	121.66837072114856	-0.6775515154405151	-0.6775508920513201	-0.6775510004770929	-0.6775509716463292	131.66837072114856	6.233891949314341e-07	2.8830763776355184e-08	False	True	True	131.66837009775938	5.945584311550789e-07	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_sbt__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	True	True	0.0	0.0	already_fixed_B0	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_ser__L_e	-10.0	89.23543235177472	-10.0	-9.99999978285862	-10.0	-9.999999988778486	99.23543235177472	2.1714138043193998e-07	1.1221514384374132e-08	False	True	True	99.23543213463334	2.0591986604756585e-07	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_sprm_e	0.0	5.572491776000602	0.0	4.370542792406602e-09	0.0	2.209606779608934e-10	5.572491776000602	4.370542792406602e-09	2.209606779608934e-10	False	True	True	5.572491771630059	4.149582114445708e-09	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_srtn_e	0.0	9.306954454488707	0.0	1.2022794833597888e-07	0.0	5.7686268425648635e-09	9.306954454488707	1.2022794833597888e-07	5.7686268425648635e-09	False	True	True	9.306954334260759	1.1445932149341402e-07	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_succ_e	0.0	138.79308937243184	5.460986446465768	5.4612393058852895	5.461238861068651	5.461239035460676	138.79308937243184	0.0002528594195219114	1.743920252650355e-07	False	False	True	138.7928365130123	0.00025268502749664634	first_fixed_B2	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_taur_e	0.0	19.306954454488704	0.0	6.82258923657822e-08	0.0	3.3711179033089334e-09	19.306954454488704	6.82258923657822e-08	3.3711179033089334e-09	False	True	True	19.306954386262813	6.485477446247327e-08	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_tchola_e	0.0	1.1973693361189937	0.0	1.0716231046877143e-08	0.0	9.215973123907416e-10	1.1973693361189937	1.0716231046877143e-08	9.215973123907416e-10	False	True	True	1.1973693254027626	9.794633734486402e-09	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_thr__L_e	-10.0	-0.5136282003548036	-0.5136287400813804	-0.5136282003549746	-0.5136282251222566	-0.5136282003548044	9.486371799645196	5.397264057904749e-07	2.4767452200258333e-08	False	True	True	9.48637125991879	5.149589535902166e-07	first_fixed_B1	0.0	1.701971896750365e-13	1.7030821197749901e-13
RE:TK-10	magnitude_g1.25	EX_thym_e	0.0	18.897369450738523	0.0	1.0090107334760233e-08	0.0	4.959129938515896e-10	18.897369450738523	1.0090107334760233e-08	4.959129938515896e-10	False	True	True	18.897369440648415	9.594194340908643e-09	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_thymd_e	0.0	14.92613923622296	0.0	6.9870242079682054e-09	0.0	3.5360480501615205e-10	14.92613923622296	6.9870242079682054e-09	3.5360480501615205e-10	False	True	True	14.926139229235936	6.633419402952053e-09	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_ump_e	0.0	8.035839045971237	0.0	5.202908260644104e-09	0.0	2.5508706039850706e-10	8.035839045971237	5.202908260644104e-09	2.5508706039850706e-10	False	True	True	8.035839040768328	4.9478212002455965e-09	first_fixed_B1	0.0	0.0	0.0
