context	arm	exchange_id	B0_low	B0_high	B1_low	B1_high	B2_low	B2_high	B0_width	B1_width	B2_width	B0_fixed	B1_fixed	B2_fixed	B0_to_B1_width_contraction	B1_to_B2_width_contraction	first_fixed_stage	B0_B1_nesting_violation	B1_B2_nesting_violation	saved_point_containment_violation
BR:HS 578T	ordinal	EX_thr__L_e	-10.0	-1.0272564007096072	-1.0272590069842265	-1.0272564007095926	-1.027256494131406	-1.027256400709608	8.972743599290393	2.6062746338872955e-06	9.342179785321036e-08	False	True	True	8.972740993015758	2.512852836034085e-06	first_fixed_B1	1.4654943925052066e-14	0.0	2.220446049250313e-16
BR:HS 578T	ordinal	EX_thym_e	0.0	12.751456104250027	0.0	1.3846685860737322e-08	0.0	4.176287436799338e-10	12.751456104250027	1.3846685860737322e-08	4.176287436799338e-10	False	True	True	12.751456090403341	1.3429057117057388e-08	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_thymd_e	0.0	9.041941601195571	0.0	8.954621462984481e-09	0.0	2.7851233070702885e-10	9.041941601195571	8.954621462984481e-09	2.7851233070702885e-10	False	True	True	9.04194159224095	8.676109132277452e-09	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_ump_e	0.0	6.071678091942398	0.0	6.974558701909581e-09	0.0	3.2759043810374883e-10	6.071678091942398	6.974558701909581e-09	3.2759043810374883e-10	False	True	True	6.071678084967839	6.646968263805832e-09	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_ura_e	0.0	16.576892935525226	0.0	2.028032837262587e-08	0.0	6.113468628294917e-10	16.576892935525226	2.028032837262587e-08	6.113468628294917e-10	False	True	True	16.576892915244898	1.9668981509796377e-08	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_urate_e	0.0	9.751113491485382	0.0	8.30828794066253e-09	0.0	2.876955805892034e-10	9.751113491485382	8.30828794066253e-09	2.876955805892034e-10	False	True	True	9.751113483177095	8.020592360073326e-09	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_uri_e	0.0	10.811017131864451	0.0	1.0803861968914358e-08	0.0	3.2584054662181713e-10	10.811017131864451	1.0803861968914358e-08	3.2584054662181713e-10	False	True	True	10.811017121060589	1.047802142229254e-08	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_val__L_e	-10.0	-1.1583926498609252	-1.1583945045927306	-1.1583926498606953	-1.158392712129352	-1.158392649860925	8.841607350139075	1.854732035289075e-06	6.22684270812357e-08	False	True	True	8.84160549540704	1.7924636082078393e-06	first_fixed_B1	2.298161660974074e-13	0.0	3.4723335318176396e-12
BR:HS 578T	ordinal	EX_xan_e	0.0	9.751113491485553	0.0	8.602329756046571e-09	0.0	2.686042923047458e-10	9.751113491485553	8.602329756046571e-09	2.686042923047458e-10	False	True	True	9.751113482883223	8.333725463741825e-09	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_4abut_e	0.0	179.01124760682066	0.0	2.782529930162326e-07	0.0	2.50220331587293e-08	179.01124760682066	2.782529930162326e-07	2.50220331587293e-08	False	True	True	179.01124732856766	2.5323095985750326e-07	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_L2aadp_e	0.0	10.926076398774978	0.0	9.991289697519034e-08	0.0	8.676746299360825e-09	10.926076398774978	9.991289697519034e-08	8.676746299360825e-09	False	True	True	10.92607629886208	9.123615067582951e-08	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_Lkynr_e	0.0	8.61390890897742	0.0	3.746032100484863e-08	0.0	3.0219337429677886e-09	8.61390890897742	3.746032100484863e-08	3.0219337429677886e-09	False	True	True	8.613908871517099	3.443838726188084e-08	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_ala__L_e	0.0	161.4259027078193	11.962208980967342	11.962213581127383	11.962212249044557	11.962213581135064	161.4259027078193	4.600160041334789e-06	1.3320905072333744e-06	False	True	True	161.42589810765924	3.2680695341014143e-06	first_fixed_B1	0.0	7.680966973566683e-12	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_anth_e	0.0	8.613908908977418	0.0	3.3389045603011497e-08	0.0	2.718701143183452e-09	8.613908908977418	3.3389045603011497e-08	2.718701143183452e-09	False	True	True	8.613908875588372	3.067034445982805e-08	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_cala_e	0.0	16.576892935525144	0.0	1.9941496860905523e-08	0.0	1.665562112233667e-09	16.576892935525144	1.9941496860905523e-08	1.665562112233667e-09	False	True	True	16.57689291558365	1.8275934748671855e-08	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_chol_e	-10.0	5.802857235090938	-2.259570902584812	-2.259569762788304	-2.2595699331704737	-2.259569846947387	15.802857235090938	1.1397965078430161e-06	8.62230868925451e-08	False	True	True	15.80285609529443	1.053573420950471e-06	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_cholp_e	0.0	6.071678091942405	0.0	5.206506188669717e-08	0.0	4.390588061028374e-09	6.071678091942405	5.206506188669717e-08	4.390588061028374e-09	False	True	True	6.071678039877344	4.7674473825668794e-08	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_cit_e	0.0	62.319508811365594	0.0	1.0848977729707793e-06	0.0	7.308556263238932e-08	62.319508811365594	1.0848977729707793e-06	7.308556263238932e-08	False	True	True	62.31950772646782	1.01181221033839e-06	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_cmp_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	True	True	0.0	0.0	already_fixed_B0	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_crn_e	-1.0	-3.3306690738754696e-16	-1.3093431556421287e-05	1.1546319456101628e-14	-4.798157245500529e-07	7.92802507319607e-15	0.9999999999999997	1.3093431567967606e-05	4.79815732478078e-07	False	False	True	0.9999869065684317	1.2613615835489528e-05	first_fixed_B2	1.1879386363489175e-14	0.0	3.3306690738754696e-16
BR:MDA-MB-231	magnitude_g1.00	EX_cytd_e	0.0	10.81101713186418	0.0	1.1903557274304683e-08	0.0	1.000300249951794e-09	10.81101713186418	1.1903557274304683e-08	1.000300249951794e-09	False	True	True	10.811017119960622	1.090325702435289e-08	first_fixed_B1	0.0	0.0	0.0
