context	arm	exchange_id	B0_low	B0_high	B1_low	B1_high	B2_low	B2_high	B0_width	B1_width	B2_width	B0_fixed	B1_fixed	B2_fixed	B0_to_B1_width_contraction	B1_to_B2_width_contraction	first_fixed_stage	B0_B1_nesting_violation	B1_B2_nesting_violation	saved_point_containment_violation
CO:KM12	magnitude_g1.00	EX_succ_e	0.0	115.44565627115206	15.014099974303193	15.014128264710456	15.014100705896315	15.014103664613746	115.44565627115206	2.8290407263042994e-05	2.958717431056357e-06	False	False	True	115.4456279807448	2.5331689831986637e-05	first_fixed_B2	0.0	0.0	0.0
CO:KM12	magnitude_g1.00	EX_taur_e	0.0	16.909696464552507	0.0	3.299119804052695e-08	0.0	2.3841893286142065e-09	16.909696464552507	3.299119804052695e-08	2.3841893286142065e-09	False	True	True	16.909696431561308	3.060700871191274e-08	first_fixed_B1	0.0	0.0	0.0
CO:KM12	magnitude_g1.00	EX_tchola_e	0.0	1.442357719857035	0.0	7.076382063200667e-09	0.0	8.238517422847438e-10	1.442357719857035	7.076382063200667e-09	8.238517422847438e-10	False	True	True	1.4423577127806528	6.252530320915923e-09	first_fixed_B1	0.0	0.0	0.0
CO:KM12	magnitude_g1.00	EX_thr__L_e	-10.0	-1.0272564007096072	-1.027257806957854	-1.0272564007096072	-1.0272565024965148	-1.0272564007096077	8.972743599290393	1.4062482467380732e-06	1.0178690712514538e-07	False	True	True	8.972742193042146	1.3044613396129279e-06	first_fixed_B1	0.0	0.0	0.0
CO:KM12	magnitude_g1.00	EX_thym_e	0.0	12.751456104250083	0.0	1.5795250262467956e-08	0.0	1.212815131836064e-09	12.751456104250083	1.5795250262467956e-08	1.212815131836064e-09	False	True	True	12.751456088454834	1.4582435130631892e-08	first_fixed_B1	0.0	0.0	0.0
CO:KM12	magnitude_g1.00	EX_thymd_e	0.0	9.041941601195715	0.0	1.0538032812044723e-08	0.0	8.11657683460138e-10	9.041941601195715	1.0538032812044723e-08	8.11657683460138e-10	False	True	True	9.041941590657682	9.726375128584585e-09	first_fixed_B1	0.0	0.0	0.0
CO:KM12	magnitude_g1.00	EX_ump_e	0.0	6.071678091942417	0.0	7.916001171642372e-09	0.0	6.117236521687532e-10	6.071678091942417	7.916001171642372e-09	6.117236521687532e-10	False	True	True	6.0716780840264155	7.3042775194736195e-09	first_fixed_B1	0.0	0.0	0.0
CO:KM12	magnitude_g1.00	EX_ura_e	0.0	16.576892935525386	0.0	2.2108920001003318e-08	0.0	1.6940720625507835e-09	16.576892935525386	2.2108920001003318e-08	1.6940720625507835e-09	False	True	True	16.576892913416465	2.0414847938452534e-08	first_fixed_B1	0.0	0.0	0.0
CO:KM12	magnitude_g1.00	EX_urate_e	0.0	9.751113491485452	0.0	8.932870406492453e-09	0.0	7.364514402735883e-10	9.751113491485452	8.932870406492453e-09	7.364514402735883e-10	False	True	True	9.751113482552581	8.196418966218864e-09	first_fixed_B1	0.0	0.0	0.0
CO:KM12	magnitude_g1.00	EX_uri_e	0.0	10.811017131864261	0.0	1.2687308235859698e-08	0.0	9.783577249393092e-10	10.811017131864261	1.2687308235859698e-08	9.783577249393092e-10	False	True	True	10.811017119176952	1.1708950510920389e-08	first_fixed_B1	0.0	0.0	0.0
CO:KM12	magnitude_g1.00	EX_val__L_e	-10.0	-1.158392649860927	-1.1583937467800887	-1.158392649860927	-1.1583927322830652	-1.158392649860925	8.841607350139073	1.0969191617249407e-06	8.24221402240255e-08	False	True	True	8.841606253219911	1.0144970215009153e-06	first_fixed_B1	0.0	1.9984014443252818e-15	0.0
CO:KM12	magnitude_g1.00	EX_xan_e	0.0	9.751113491485343	0.0	9.196922065686344e-09	0.0	7.587124931238544e-10	9.751113491485343	9.196922065686344e-09	7.587124931238544e-10	False	True	True	9.751113482288421	8.43820957256249e-09	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_4abut_e	0.0	179.01124760682112	0.0	2.3726481042880214e-07	0.0	9.615335686805468e-09	179.01124760682112	2.3726481042880214e-07	9.615335686805468e-09	False	True	True	179.01124736955632	2.2764947474199668e-07	first_fixed_B1	0.0	0.0	0.0
